user_id,membership_type,total_order_cnt,total_cost,avg_coupon_amt,avg_point_amt,weekly_order_cnt,monthly_order_cnt,avg_cost,avg_item_cost,last_date
6yd1zkMZHUtxOVR,400,51.0,1767800.0,-1686.2745098039215,0.0,1.9615384615384615,8.5,34662.75,31643.14,2020-06-29
s08ATwrf4gZlOOh,300,7.0,293700.0,0.0,0.0,1.1666666666666667,1.75,41957.14,38171.43,2020-06-28
VGE6yuIxx2rtTuA,300,5.0,92100.0,-1400.0,0.0,1.0,1.25,18420.0,6600.0,2020-06-30
DX61J9yLfDqYkBh,100,1.0,41000.0,-1000.0,0.0,1.0,1.0,41000.0,37000.0,2020-01-18
8bWKsRVUINuDyb7,100,1.0,48500.0,0.0,0.0,1.0,1.0,48500.0,46000.0,2020-04-21
ziEc48crynw5BSl,100,1.0,19000.0,0.0,0.0,1.0,1.0,19000.0,10500.0,2020-03-29
ZhLPxaazMkPFfFc,100,2.0,42000.0,0.0,0.0,1.0,1.0,21000.0,15500.0,2020-03-28
TpkYwbES6yjCy64,100,2.0,44400.0,0.0,0.0,1.0,2.0,22200.0,20450.0,2020-01-16
y1PxEcZ1h5dfow4,100,1.0,50500.0,0.0,0.0,1.0,1.0,50500.0,43000.0,2020-02-06
XoMQIEXBHXJkV6I,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,20500.0,2020-02-08
IgKd24ufjWdc1t7,300,23.0,612100.0,-1130.4347826086957,0.0,1.9166666666666667,4.6,26613.04,9643.48,2020-06-22
5tC8j2gIBLyLzxP,300,9.0,226600.0,-666.6666666666666,0.0,1.8,3.0,25177.78,17122.22,2020-03-02
xKpN0X7Jw7RfxaD,400,24.0,1494400.0,-250.0,0.0,1.3333333333333333,4.0,62266.67,60579.17,2020-06-30
fAVF10vNOZ0l75N,500,248.0,7462400.0,-4.032258064516129,0.0,8.551724137931034,41.333333333333336,30090.32,24126.21,2020-06-30
zBOBgZ12GytoGXJ,300,2.0,62500.0,0.0,0.0,1.0,1.0,31250.0,18500.0,2020-05-28
GF9J813SNo7Fdud,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,16000.0,2020-05-02
luPRxGorTTq2NEE,100,1.0,83000.0,0.0,0.0,1.0,1.0,83000.0,0.0,2020-01-22
txGjercfmuaKblS,100,3.0,68100.0,0.0,0.0,1.5,3.0,22700.0,19500.0,2020-01-11
EXOuhpqj6rLMu02,100,1.0,38000.0,0.0,0.0,1.0,1.0,38000.0,31000.0,2020-01-11
hNvDacGVyXv540d,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,22000.0,2020-02-27
q48LTQ0iBiUHXZd,100,1.0,35500.0,0.0,0.0,1.0,1.0,35500.0,29000.0,2020-03-18
vSdzBf1NErANLUr,300,46.0,1758600.0,-847.8260869565217,0.0,2.0,7.666666666666667,38230.43,30458.7,2020-06-18
jgOrs77nG58U0fw,100,1.0,37000.0,0.0,0.0,1.0,1.0,37000.0,31000.0,2020-03-10
lRXLdyqa7nxpecz,100,3.0,48000.0,0.0,0.0,1.0,3.0,16000.0,1666.67,2020-03-27
uxvC76Hae14ruPk,100,1.0,36000.0,0.0,0.0,1.0,1.0,36000.0,28000.0,2020-03-17
cYdW0yulawRQaHX,400,12.0,261600.0,-416.6666666666667,0.0,2.0,6.0,21800.0,0.0,2020-06-29
bpzGEV88fEAMs4B,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,36000.0,2020-02-16
6hPS7Vor1Z7xLbp,300,27.0,712400.0,-1481.4814814814815,0.0,1.6875,5.4,26385.19,17551.85,2020-06-28
eDXEXRgStGHcnKR,100,1.0,43500.0,-5000.0,0.0,1.0,1.0,43500.0,35000.0,2020-03-08
Nwaqb2gumpxOeng,300,43.0,1208300.0,-1511.6279069767443,0.0,1.8695652173913044,7.166666666666667,28100.0,19611.63,2020-06-30
R0oSsdCkqWgUkzV,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,21000.0,2020-02-26
14OsLhztvAXZSYc,100,1.0,7000.0,0.0,0.0,1.0,1.0,7000.0,0.0,2020-05-09
WqbpGN0VyuSJfYL,100,1.0,47000.0,0.0,0.0,1.0,1.0,47000.0,45000.0,2020-02-14
YL8Wf5BXgOoUcTo,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,28500.0,2020-03-10
M6cArquD4IsPMvP,100,1.0,12000.0,-5000.0,0.0,1.0,1.0,12000.0,6000.0,2020-02-01
GOW4f1LIPoasdwp,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,12000.0,2020-02-27
JyjB6aqhGe5HHWm,100,1.0,38500.0,0.0,0.0,1.0,1.0,38500.0,35000.0,2020-01-06
YiqepoOFdKvUp7L,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,36000.0,2020-03-20
knodwvrEIvIqOVh,100,1.0,16000.0,-3000.0,0.0,1.0,1.0,16000.0,13000.0,2020-01-20
RnTRBZ18Lk1vKU1,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,17500.0,2020-03-04
PXEJ2bGGAz2jDRB,300,58.0,2058300.0,0.0,0.0,2.4166666666666665,9.666666666666666,35487.93,29901.72,2020-06-30
o4jA9xgqoINueyl,300,10.0,353710.0,-600.0,0.0,1.25,2.0,35371.0,23660.0,2020-05-17
dHBZYnuPXhJwmEi,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,16000.0,2020-02-26
xgz6dbc4A90ZXgD,100,1.0,11000.0,0.0,0.0,1.0,1.0,11000.0,0.0,2020-01-05
toFAbsizEXe9WEU,100,1.0,30700.0,0.0,0.0,1.0,1.0,30700.0,16500.0,2020-01-28
ysgxAiMzPmXTqgG,100,1.0,38000.0,-5000.0,0.0,1.0,1.0,38000.0,0.0,2020-02-06
TaCcOHFvJKRY1fA,100,1.0,15000.0,0.0,0.0,1.0,1.0,15000.0,15000.0,2020-01-11
klpsJ8ftgcDtyEr,100,1.0,25400.0,0.0,0.0,1.0,1.0,25400.0,21900.0,2020-01-02
CaJSZhKNhUfY4Z6,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,23000.0,2020-04-22
VlKJ7GjjnCFkxxH,300,27.0,846100.0,-555.5555555555555,0.0,2.076923076923077,4.5,31337.04,16818.52,2020-06-13
SV2H11YA3GwIEup,100,1.0,30100.0,0.0,0.0,1.0,1.0,30100.0,17000.0,2020-01-11
b1AC4Ve1RjGxGD3,100,1.0,39500.0,0.0,0.0,1.0,1.0,39500.0,31000.0,2020-04-21
KeSHJCborY3uR0b,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,16000.0,2020-04-01
BuYdJyK4uSC3vuJ,100,1.0,19800.0,0.0,0.0,1.0,1.0,19800.0,18800.0,2020-01-03
0P3yVxJ3s5U2M9d,500,23.0,1310700.0,-1173.9130434782608,0.0,2.875,11.5,56986.96,49791.3,2020-02-28
auFfKXhmIwvJq45,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,0.0,2020-01-14
bahnDj5Hi0WjuCJ,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,0.0,2020-01-14
M9DDkaCJibc8O0y,100,2.0,28500.0,0.0,0.0,1.0,1.0,14250.0,13250.0,2020-02-05
FROk3TTMa5HX6mE,300,40.0,1408600.0,-750.0,0.0,2.0,6.666666666666667,35215.0,23057.5,2020-06-28
h5hMgiDZLGnNKW6,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,38000.0,2020-01-05
qHBrGS1ocjPJDYF,100,1.0,66000.0,0.0,0.0,1.0,1.0,66000.0,58000.0,2020-01-08
xGFT2obepO9uoX5,100,1.0,21500.0,-5000.0,0.0,1.0,1.0,21500.0,0.0,2020-02-05
Rv4rLWCJh85cU6J,300,29.0,1208000.0,-1068.9655172413793,0.0,1.8125,4.833333333333333,41655.17,36603.45,2020-06-24
v6uEJ4W94RllwqY,100,1.0,57000.0,0.0,0.0,1.0,1.0,57000.0,51000.0,2020-01-03
rTnSabbuevJmgq8,300,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,9000.0,2020-05-16
UzvGbBG8zQB4X0p,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,0.0,2020-01-22
3PpCLVIYWu4b8ts,100,2.0,37300.0,0.0,0.0,1.0,1.0,18650.0,13150.0,2020-05-24
UjJeQkILUsPSlCn,100,1.0,27000.0,0.0,-27000.0,1.0,1.0,27000.0,21500.0,2020-02-15
PCctWvQpBpNHzQO,300,19.0,369400.0,-631.578947368421,-42.10526315789474,1.1875,3.1666666666666665,19442.11,14810.53,2020-06-19
JbiHhnyzHEFpuLS,500,49.0,2455800.0,-979.5918367346939,0.0,2.0416666666666665,8.166666666666666,50118.37,42210.2,2020-06-29
NYwrPHGSKwRfOVD,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,25000.0,2020-01-10
spp3XSUYx0r271X,100,1.0,39000.0,0.0,0.0,1.0,1.0,39000.0,36000.0,2020-02-23
RC3EHzC4rDEIYg6,100,1.0,23000.0,0.0,0.0,1.0,1.0,23000.0,0.0,2020-01-29
RAuYRBVIFgXvO6m,100,3.0,83500.0,0.0,0.0,1.5,3.0,27833.33,20333.33,2020-01-10
ZQyDaKfjjqRHbno,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,24000.0,2020-02-09
L2thkV5xy2ed4fT,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,26000.0,2020-01-09
ImtDsvAh1TZclHA,300,13.0,416200.0,-1538.4615384615386,0.0,1.1818181818181819,2.1666666666666665,32015.38,27323.08,2020-06-21
Mmeki40WJv1X6Ag,100,1.0,43500.0,0.0,0.0,1.0,1.0,43500.0,41000.0,2020-03-27
03ugcQwhSWQMB6a,100,1.0,26100.0,-5000.0,0.0,1.0,1.0,26100.0,20600.0,2020-01-05
OhEZn5CH9QgnDeA,100,1.0,27000.0,0.0,0.0,1.0,1.0,27000.0,19000.0,2020-04-22
dRMSQg6bdnV9Cwg,100,1.0,14000.0,0.0,0.0,1.0,1.0,14000.0,0.0,2020-01-03
DOt80aZxoj6RDfY,100,2.0,44600.0,0.0,0.0,1.0,1.0,22300.0,16800.0,2020-03-21
JdSARCNbYI2xevM,100,1.0,23000.0,0.0,0.0,1.0,1.0,23000.0,17000.0,2020-02-09
DqJPQcys2OKzfsx,300,9.0,683500.0,0.0,0.0,1.125,1.8,75944.44,17777.78,2020-06-26
pPNaxfEtn9P7XkD,100,1.0,26500.0,-2000.0,0.0,1.0,1.0,26500.0,18000.0,2020-02-03
7xhbNitacypKSUu,100,1.0,25600.0,0.0,0.0,1.0,1.0,25600.0,25600.0,2020-04-21
5PkiSy9yaYO5BmY,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,0.0,2020-04-08
EWDlw6Bw6wmLjEv,100,1.0,33500.0,0.0,0.0,1.0,1.0,33500.0,27000.0,2020-02-25
3yUVg44WTiqpWQT,100,2.0,46900.0,-500.0,0.0,1.0,1.0,23450.0,16950.0,2020-03-01
fmaMKiw6KCHJFmo,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,31000.0,2020-02-02
YNQ9EeNCesMuspc,400,31.0,986290.0,-306.4516129032258,0.0,2.3846153846153846,6.2,31815.81,13403.23,2020-06-12
LEGELQT2NMTLali,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,18000.0,2020-02-19
aPDFZVRtlD9k4MO,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,32500.0,2020-01-15
aBJEZeMX4k0c1ku,100,2.0,41500.0,0.0,0.0,1.0,1.0,20750.0,18500.0,2020-03-26
bhGtXr0qAWPG2gP,300,24.0,1337400.0,-1604.1666666666667,0.0,1.5,4.8,55725.0,20866.67,2020-05-28
788b6Qa5XvQ0Z3Z,300,18.0,438190.0,-1333.3333333333333,0.0,1.2857142857142858,3.0,24343.89,18222.22,2020-06-26
xwgiT3IdQvjBSTn,100,1.0,38300.0,0.0,0.0,1.0,1.0,38300.0,34800.0,2020-02-01
tPaQmFjPMt7eJVI,100,1.0,13000.0,0.0,0.0,1.0,1.0,13000.0,7000.0,2020-01-23
CKqPQ3AUbJmgwHh,100,1.0,40000.0,-5000.0,0.0,1.0,1.0,40000.0,34000.0,2020-06-01
BOSJseUsWLxcSJf,100,1.0,25000.0,0.0,0.0,1.0,1.0,25000.0,20000.0,2020-01-15
I1VjisiTA1xh7Gx,100,1.0,11500.0,-5000.0,0.0,1.0,1.0,11500.0,5500.0,2020-05-01
cpw3uO3nXxQSvpy,100,1.0,49400.0,0.0,0.0,1.0,1.0,49400.0,0.0,2020-02-23
FVrxOwwm3Msqc9g,300,19.0,827570.0,-500.0,0.0,1.3571428571428572,3.1666666666666665,43556.32,20447.37,2020-06-19
QQn5zu9KvOWj3OK,100,1.0,48500.0,0.0,0.0,1.0,1.0,48500.0,45500.0,2020-01-07
GPeG9hgrm7o6dHQ,400,28.0,964400.0,-1607.142857142857,0.0,1.5555555555555556,5.6,34442.86,28514.29,2020-05-18
NWmiKaCLjRtE76K,100,2.0,45200.0,0.0,0.0,1.0,1.0,22600.0,20600.0,2020-02-03
kjTxbg6mrhsiP9N,100,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,16000.0,2020-01-18
DpLNOnOrGZGw70r,100,1.0,25500.0,0.0,-510.0,1.0,1.0,25500.0,21000.0,2020-02-20
1sPkkzczTNdL3qg,100,1.0,27500.0,0.0,-470.0,1.0,1.0,27500.0,20000.0,2020-01-03
Qv9AtKYqy7NMBzj,100,1.0,30500.0,0.0,0.0,1.0,1.0,30500.0,25500.0,2020-06-02
PXTZi2W82xCmMrL,500,219.0,18288360.0,-305.93607305936075,0.0,7.3,36.5,83508.49,53776.94,2020-06-30
NczhyjA5NqH9vnJ,500,181.0,3354700.0,-892.2651933701658,0.0,6.033333333333333,30.166666666666668,18534.25,12418.23,2020-06-30
eYyuQgTVi2B6buz,300,5.0,438200.0,0.0,0.0,1.25,1.6666666666666667,87640.0,85740.0,2020-05-19
xIlK4mkCnMACEFB,100,1.0,21200.0,0.0,0.0,1.0,1.0,21200.0,0.0,2020-06-19
gcxt46PWDeC7iuh,100,2.0,48600.0,0.0,0.0,1.0,1.0,24300.0,17550.0,2020-04-17
47rPf8rGNqXHU7M,100,2.0,39800.0,0.0,0.0,1.0,1.0,19900.0,0.0,2020-03-28
0gImc51pUoTBNyy,100,2.0,38500.0,-2500.0,0.0,1.0,1.0,19250.0,850.0,2020-06-30
JzXV63NtXM3XZRI,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,0.0,2020-01-31
WZBK3kYae2U9O7Y,100,1.0,54500.0,0.0,0.0,1.0,1.0,54500.0,52000.0,2020-01-22
WXLY2lpD3JaTGB9,100,1.0,30300.0,0.0,0.0,1.0,1.0,30300.0,24800.0,2020-02-12
k4kcvNHunW7YsyE,100,1.0,35000.0,0.0,0.0,1.0,1.0,35000.0,30500.0,2020-02-07
4GSbxzxoFZ1nFFv,100,2.0,71500.0,0.0,0.0,1.0,2.0,35750.0,34750.0,2020-01-30
A013xv5rLLoSSsE,400,23.0,793500.0,-739.1304347826087,0.0,1.6428571428571428,3.8333333333333335,34500.0,28413.04,2020-06-18
N4vD4Fi44P53W3D,100,1.0,29600.0,0.0,-580.0,1.0,1.0,29600.0,22600.0,2020-06-29
fYJ9Ev2PGkzzypG,100,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,16000.0,2020-03-07
6rbt2cdkSDspgsX,100,1.0,47500.0,0.0,0.0,1.0,1.0,47500.0,42000.0,2020-02-14
hMagxvu8WKRu5r9,100,1.0,40500.0,0.0,0.0,1.0,1.0,40500.0,27000.0,2020-01-01
BwnBVRDAXzNVjjp,100,2.0,71300.0,0.0,0.0,1.0,2.0,35650.0,30650.0,2020-01-30
0rA1m5p0hehsmLb,100,1.0,38500.0,0.0,0.0,1.0,1.0,38500.0,0.0,2020-06-23
govjBrt9UpeTdtf,100,2.0,73500.0,0.0,0.0,1.0,2.0,36750.0,32750.0,2020-01-21
Oxl6wH34e6EuT4u,100,1.0,24500.0,-1000.0,-560.0,1.0,1.0,24500.0,11000.0,2020-03-02
X9e1DyjGfhn6lKC,100,2.0,33000.0,0.0,0.0,1.0,1.0,16500.0,11750.0,2020-06-16
CJRapcVyjlDP5RR,100,1.0,14000.0,0.0,0.0,1.0,1.0,14000.0,8000.0,2020-02-26
15V0bSXlaaxn7au,100,1.0,21000.0,0.0,0.0,1.0,1.0,21000.0,0.0,2020-01-01
QKULoluXX435mQZ,100,2.0,29000.0,0.0,0.0,1.0,1.0,14500.0,6000.0,2020-04-17
c5R3ZcJ7gCPZsxQ,300,3.0,161000.0,0.0,0.0,1.0,1.5,53666.67,50333.33,2020-04-30
9iejuo0nuHvJX5J,100,1.0,26300.0,0.0,0.0,1.0,1.0,26300.0,20800.0,2020-01-08
wj44d6VTRthGLNe,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,0.0,2020-03-09
pQUgW7tkx5uywUg,100,1.0,24800.0,0.0,0.0,1.0,1.0,24800.0,17300.0,2020-01-08
hKgtGDknxMnvyM7,100,2.0,48000.0,0.0,0.0,2.0,2.0,24000.0,14000.0,2020-02-12
XcZJQ16BUZYIpOk,100,2.0,48710.0,0.0,0.0,1.0,1.0,24355.0,9000.0,2020-03-11
MFQBQljmKQn6XcO,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,0.0,2020-02-08
lrXJQPKySt5ih7m,100,3.0,82900.0,-2000.0,0.0,3.0,3.0,27633.33,24300.0,2020-01-14
8XYp3lEfmd3rKou,100,1.0,76000.0,0.0,0.0,1.0,1.0,76000.0,76000.0,2020-01-19
53MC371JEkcflwE,100,1.0,27000.0,-5000.0,0.0,1.0,1.0,27000.0,20000.0,2020-06-14
X7mVWbRwYunwdcV,100,1.0,34500.0,0.0,0.0,1.0,1.0,34500.0,0.0,2020-05-18
bc4ZBy40n8dzYHv,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,14000.0,2020-03-15
vUOfBYv7gKDPe0L,400,36.0,1741900.0,-2222.222222222222,0.0,2.1176470588235294,6.0,48386.11,26555.56,2020-06-24
iH51VLtCAggY7P7,100,1.0,51500.0,0.0,0.0,1.0,1.0,51500.0,50000.0,2020-01-05
ptVZbXR3fzjnvP1,100,1.0,38000.0,0.0,0.0,1.0,1.0,38000.0,30000.0,2020-03-18
meJrSlWcWff9w9M,100,1.0,42500.0,0.0,0.0,1.0,1.0,42500.0,0.0,2020-01-15
9HpgjHpiClX0BEk,100,1.0,24000.0,-5000.0,0.0,1.0,1.0,24000.0,18000.0,2020-01-08
sO1HS97K1reGBzR,100,1.0,11000.0,0.0,0.0,1.0,1.0,11000.0,0.0,2020-04-26
6pL97mRQlk9MnNf,100,1.0,19000.0,0.0,0.0,1.0,1.0,19000.0,0.0,2020-02-15
3sbGaCQvM4ntro7,100,2.0,30200.0,0.0,0.0,1.0,1.0,15100.0,7800.0,2020-03-08
NcvHDyNn4Mb3YIB,300,31.0,1743700.0,0.0,0.0,1.55,5.166666666666667,56248.39,52619.35,2020-06-24
OI4mrAkESgAGIxN,100,1.0,19000.0,0.0,0.0,1.0,1.0,19000.0,0.0,2020-01-15
OXz6bfWlZnx4o5R,300,11.0,379900.0,-454.54545454545456,0.0,1.2222222222222223,2.2,34536.36,29490.91,2020-06-26
h2ah7waXzmP2Cxe,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,34000.0,2020-02-19
JN6DEAIZR9x4Ug7,100,2.0,41000.0,0.0,0.0,1.0,2.0,20500.0,13500.0,2020-02-21
8ymilPZqHyUg3CT,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,0.0,2020-04-10
ep78bwNUxKZOQuE,300,11.0,406050.0,-454.54545454545456,0.0,1.1,1.8333333333333333,36913.64,24409.09,2020-06-20
GmIKsi4AdlMGCKg,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,39000.0,2020-02-02
8Ipdpymv6UIt1UE,500,42.0,1343900.0,-1000.0,0.0,2.3333333333333335,8.4,31997.62,27902.38,2020-06-30
r3misnxxxgqm7GT,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,0.0,2020-05-03
vYldA8xat2nlUiM,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,24000.0,2020-01-07
vKlaQ1IjZppzfsE,100,2.0,48000.0,0.0,0.0,1.0,1.0,24000.0,18500.0,2020-02-09
Q4mdgsIVGJdUVIr,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,22500.0,2020-02-19
rlff7E1UGsrK3si,300,29.0,1299600.0,-1206.896551724138,0.0,1.8125,4.833333333333333,44813.79,38848.28,2020-06-29
Hwu3BrQmFjdAicc,100,1.0,49500.0,0.0,0.0,1.0,1.0,49500.0,45000.0,2020-01-31
mtMiuFmEWrLXJgN,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,20000.0,2020-03-18
udRRqXDJ5wP97EA,300,53.0,2180200.0,-1301.8867924528302,0.0,2.3043478260869565,8.833333333333334,41135.85,38315.09,2020-06-28
H8DRY30R8fzNtWN,300,13.0,286620.0,-615.3846153846154,0.0,1.0833333333333333,2.6,22047.69,7900.0,2020-05-09
EzJfnRGxnlJUV8L,300,4.0,157000.0,0.0,0.0,1.3333333333333333,1.3333333333333333,39250.0,14750.0,2020-06-02
htJXhhC31ZnznP9,100,1.0,37500.0,0.0,0.0,1.0,1.0,37500.0,29000.0,2020-05-31
1LtGIdqfa0H5bsu,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,20000.0,2020-06-26
reco93llmLT1O2a,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,36000.0,2020-02-25
Bc0KaFZyupkgKIm,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,12000.0,2020-01-29
Fw2dAYXn5IOKG9Q,100,2.0,50000.0,0.0,0.0,1.0,1.0,25000.0,20000.0,2020-02-08
Qn2lScdhgXG52JN,100,2.0,43500.0,0.0,0.0,1.0,1.0,21750.0,15000.0,2020-04-17
1uponVavI4aKAxQ,100,1.0,34500.0,0.0,0.0,1.0,1.0,34500.0,28000.0,2020-01-28
iFF1jbETCkeocPu,100,1.0,31500.0,0.0,0.0,1.0,1.0,31500.0,28000.0,2020-02-11
Gp5rb9RjzMRhsqz,300,19.0,871000.0,-263.1578947368421,-315.7894736842105,1.1875,3.1666666666666665,45842.11,32894.74,2020-06-26
ITVufY32kzaEZFk,300,22.0,639700.0,0.0,0.0,1.4666666666666666,4.4,29077.27,20113.64,2020-05-14
DAw7z3IUZmlHHqC,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,22000.0,2020-01-13
ykM0gxpECckeO1g,100,1.0,43500.0,0.0,0.0,1.0,1.0,43500.0,39000.0,2020-02-28
OS4iPy3Azlh3gJs,100,1.0,53500.0,0.0,0.0,1.0,1.0,53500.0,0.0,2020-01-01
imtvPYFuNVzY3uN,500,37.0,1242610.0,-675.6756756756756,0.0,1.85,6.166666666666667,33584.05,15283.78,2020-06-26
LZj097i7B1dTRBj,100,2.0,14000.0,-2500.0,0.0,1.0,2.0,7000.0,0.0,2020-02-19
NzgpGpuSxST3MMs,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,35000.0,2020-03-15
LxHo081xFIjfjDn,100,2.0,71500.0,-2500.0,0.0,2.0,2.0,35750.0,11000.0,2020-01-10
pRkHExcZXx4U6CO,100,2.0,48500.0,0.0,0.0,2.0,2.0,24250.0,19500.0,2020-03-18
Kd5jzQivDzIc0PH,100,2.0,49000.0,0.0,0.0,1.0,2.0,24500.0,17000.0,2020-03-28
P0uD64qrRI3cfkx,100,1.0,15000.0,0.0,0.0,1.0,1.0,15000.0,8500.0,2020-03-21
UtZUqoqd99Vwykr,100,1.0,11000.0,0.0,0.0,1.0,1.0,11000.0,3000.0,2020-03-14
PEdo9M9yNq3ypnU,100,1.0,22400.0,0.0,0.0,1.0,1.0,22400.0,18900.0,2020-01-16
8XGm51ngmuqqPZg,100,1.0,45500.0,0.0,0.0,1.0,1.0,45500.0,39000.0,2020-01-18
hhEMw1lR7k3WdH7,100,1.0,45500.0,0.0,0.0,1.0,1.0,45500.0,39000.0,2020-01-18
IIoKXQBOGoBq3HG,300,45.0,1128600.0,-244.44444444444446,-0.4444444444444444,2.142857142857143,7.5,25080.0,18182.22,2020-06-12
Z6JNpJci8Vw4vVb,100,1.0,79000.0,-5000.0,0.0,1.0,1.0,79000.0,0.0,2020-01-06
nwVZThHfZvrmxvh,100,2.0,40000.0,0.0,0.0,1.0,1.0,20000.0,5500.0,2020-03-16
mA4A73d6tFV1uCS,100,1.0,35000.0,-2000.0,0.0,1.0,1.0,35000.0,27000.0,2020-01-12
r4eXOoX4DqsCZbr,100,2.0,39000.0,0.0,0.0,1.0,1.0,19500.0,12750.0,2020-02-16
5WtSU1hxKXLn7vE,100,2.0,34500.0,0.0,0.0,2.0,2.0,17250.0,28000.0,2020-02-03
6BEWbjavGjUsHCd,300,5.0,182400.0,0.0,0.0,1.0,1.0,36480.0,33380.0,2020-06-03
2UmdpqeO71Fxxfk,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,20500.0,2020-05-30
XQhrQcvUy2Z7ozy,100,2.0,32000.0,0.0,0.0,1.0,1.0,16000.0,15000.0,2020-02-26
N56B0WedzrYgWUj,300,18.0,566600.0,0.0,0.0,1.6363636363636365,3.0,31477.78,24950.0,2020-06-28
m1wRVdyQ5IJmv3o,100,1.0,52500.0,0.0,0.0,1.0,1.0,52500.0,49000.0,2020-01-04
ZZu19ywQexIt38t,100,1.0,46000.0,0.0,0.0,1.0,1.0,46000.0,0.0,2020-02-04
6R4zeQUmwVX3BKs,300,21.0,1821000.0,0.0,0.0,1.6153846153846154,3.5,86714.29,0.0,2020-06-29
UH5sesNUHM0HXP3,300,88.0,4271000.0,-590.9090909090909,-20.454545454545453,3.259259259259259,14.666666666666666,48534.09,40473.86,2020-06-30
fokYepLEz2N0I4l,100,2.0,62100.0,0.0,0.0,1.0,2.0,31050.0,23050.0,2020-01-30
wCi6TlXl4LDlQ5A,100,1.0,37000.0,0.0,0.0,1.0,1.0,37000.0,31000.0,2020-06-18
U7glaYVU7e5LRrX,100,1.0,43000.0,0.0,0.0,1.0,1.0,43000.0,43000.0,2020-01-21
WOAXeoqfQPSIh3e,300,8.0,466600.0,-625.0,0.0,1.0,1.3333333333333333,58325.0,55637.5,2020-06-25
FI5Hd3z1i2MHszS,100,1.0,35000.0,-5000.0,0.0,1.0,1.0,35000.0,27000.0,2020-03-24
thvMCWVEnKNkNaM,300,25.0,941100.0,-800.0,0.0,1.7857142857142858,5.0,37644.0,32284.0,2020-05-19
0z1ZdYaZbxZxbsL,300,23.0,953900.0,-1826.0869565217392,0.0,1.2777777777777777,3.8333333333333335,41473.91,37908.7,2020-06-29
37wrCJPmkYMZDN9,300,73.0,1995920.0,-986.3013698630137,0.0,3.3181818181818183,12.166666666666666,27341.37,15357.53,2020-06-23
AgWQpTUjOybCtML,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,17000.0,2020-03-06
ECbyHgNHljJAIBe,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,32000.0,2020-01-12
zNZrG3aSF9KWU9R,400,20.0,572200.0,-1025.0,0.0,1.6666666666666667,3.3333333333333335,28610.0,11840.0,2020-06-24
GmMxPVtx8nYK5Sw,100,1.0,12500.0,0.0,0.0,1.0,1.0,12500.0,4000.0,2020-06-20
vepwKifs4t4mxob,400,47.0,1585200.0,-553.1914893617021,0.0,2.35,7.833333333333333,33727.66,28557.45,2020-06-30
