vendor_id,weekly_order_cnt,monthly_order_cnt,total_order_cnt,total_user_cnt,avg_cost,avg_delivery_cost,roas_growth_rate,review_score,review_rate,review_reply_rate
tRqozUbLelFgUQd,1.37,3.29,56,29,59267.857142857145,6595.238095238095,0.39013092085105305,4.69,0.82,0.53
Ip4OicrSl6oacpc,5.09,14.0,56,38,38362.5,660.7142857142857,0.39605351149233115,3.87,0.56,0.56
TE67xhKT8N9slwE,4.0,14.0,56,35,13062.5,3017.8571428571427,0.20644447666627896,2.58,0.83,0.5
Swd7t20bBvh7zJU,4.0,14.0,56,32,20071.428571428572,0.0,0.42887841144236594,4.56,0.69,0.55
ndpB3BmQlCAOXqv,1.7,5.09,56,41,24527.14285714286,5000.0,0.14127197513533296,2.4,0.77,0.52
50NcVOXlnXzlvcb,1.44,3.5,56,33,23068.75,5516.666666666667,0.31974236314168436,3.79,0.6,0.48
wnfMHdt80Ceal8J,4.0,14.0,56,29,23839.285714285714,0.0,0.3249351723272126,4.17,0.61,0.4
6C1vk8n7xeGGfcg,5.6,14.0,56,49,23401.785714285714,1303.5714285714287,0.30901350510913017,3.26,0.68,0.49
159uLvrpUoe6C3a,4.0,14.0,56,36,20982.14285714286,642.8571428571429,0.38117382944502026,4.26,0.62,0.41
qXvY6odF03OyQbT,1.3,3.29,56,31,22269.64285714286,6560.0,0.32049909213256417,2.45,0.5,0.63
nZbk3Q3Y7ECJxyk,1.84,5.7,57,43,56294.73684210526,9491.228070175439,0.5986292493404752,5.19,0.71,0.61
YHoTsorsBwpKcIJ,3.56,14.25,57,44,20692.98245614035,1140.3508771929824,0.23606042441375374,2.94,0.61,0.48
xpDQIArCdysLDqw,1.9,4.07,57,40,37895.61403508772,7142.857142857143,0.22617285390534583,1.66,0.45,0.52
L75qFexowVQBSBF,1.36,3.17,57,35,60848.245614035084,6850.0,0.318269656746947,2.35,0.91,0.77
3xN58ChZIlLSieF,1.36,3.35,57,14,19754.385964912282,6513.1578947368425,0.3874943605975585,4.57,0.86,0.56
5PgPvYKwrleMzNb,4.07,14.25,57,47,53929.82456140351,3377.1929824561403,0.19692386540441068,1.63,0.65,0.51
0mtKa57MGVDzvrK,1.46,3.17,57,31,22092.98245614035,7672.413793103448,0.21575656244242852,2.42,0.38,0.31
ELdryIIpwkMcLkT,5.7,28.5,57,38,17519.298245614034,1298.2456140350878,0.1302518987666047,2.83,0.53,0.35
ZWiq2yD9RvRuXhr,4.38,14.25,57,45,22714.035087719298,1105.2631578947369,0.35862582401175935,3.58,0.5,0.41
Ur95wrZO9ViwjhS,1.9,6.33,57,46,47996.84210526316,8166.666666666667,0.3622453530788171,2.58,0.52,0.48
kmsZ3HxbXW9acDt,2.04,5.7,57,21,21561.40350877193,5587.7192982456145,0.3926373810963578,3.17,0.47,0.45
iY1w6b4ahKz0lJ9,4.07,14.25,57,45,26050.877192982458,2287.719298245614,0.24299811563879928,4.28,0.52,0.37
96GQva0I4kxf486,1.63,4.38,57,36,40688.59649122807,6692.307692307692,0.4571707160234766,4.14,0.64,0.64
kxH5QP8w14F5v48,4.38,19.0,57,43,25684.21052631579,2526.315789473684,0.2713543621654387,2.87,0.74,0.5
FruKMmpOJKk33NJ,3.56,14.25,57,51,23280.701754385966,1947.3684210526317,0.3265624379283724,4.54,0.61,0.39
RvpzvYS1K7ffZnL,1.84,4.38,57,19,18350.877192982458,8333.333333333334,0.4466396354267943,5.42,0.62,0.39
NXr1msVY4H5sAPu,4.07,14.25,57,47,24043.859649122805,1526.3157894736842,0.1701249588658503,2.45,0.52,0.37
txPqOzJjywXa4Sz,1.36,3.17,57,44,17145.964912280702,6227.272727272727,0.25562897302528986,3.26,0.58,0.32
iN27CGHZhCwKnF8,5.18,19.0,57,51,26342.105263157893,1342.1052631578948,0.44187891915456345,4.65,0.57,0.52
3dFg9pUZmIRDHcF,3.8,14.25,57,42,28510.526315789473,2154.3859649122805,0.34582262776010253,2.02,0.63,0.69
BSes47LDiPDdmNb,4.75,19.0,57,42,23368.42105263158,2000.0,0.10396524753277214,1.88,0.65,0.39
awRnVhZtWhXkSP9,4.75,19.0,57,47,36640.350877192985,2096.4912280701756,0.3561414305557326,1.47,0.57,0.65
LB40Zx2gBk5mdXB,4.07,11.4,57,45,37578.94736842105,3205.2631578947367,0.19532287195830517,2.55,0.7,0.47
aFk0vUj1ZqyOWlN,4.07,19.0,57,41,26298.245614035088,0.0,0.10115626182135751,1.18,0.51,0.54
DTNNdNUpFrn07zP,1.5,3.56,57,32,23843.859649122805,7703.7037037037035,0.444130283664977,4.48,0.6,0.5
tKo0egjxQ48YmVC,2.85,9.5,57,50,31450.175438596492,1175.438596491228,0.2084484350161863,3.17,0.68,0.45
vtphKOWfsKVIXLj,1.29,3.05,58,30,56118.10344827586,8803.030303030304,0.5515803887133433,5.2,0.75,0.55
FtdgnnBPYWQCCpT,3.22,14.5,58,47,20993.103448275862,2629.310344827586,0.4566331009002965,4.62,0.62,0.52
ROKagVen6qviu3u,1.38,3.22,58,25,22103.44827586207,5631.578947368421,0.4356464584008154,4.8,0.73,0.51
MjEm0PFy60HxxOG,3.87,14.5,58,49,38827.58620689655,3000.0,0.4538717170107165,4.15,0.68,0.59
N9GEjMPbzgtaNEY,1.76,3.62,58,23,70670.68965517242,6422.222222222223,0.27250911328729727,2.18,0.51,0.37
9AvuzuPiD7Hi6Mn,2.23,5.27,58,15,15908.620689655172,8083.333333333333,0.4483770127584151,4.61,0.52,0.39
B2JcxHWSxvEm94e,2.23,6.44,58,48,44688.96551724138,7473.684210526316,0.3145162718801182,3.08,0.46,0.41
oNLuqkwOc0tTNov,1.71,4.14,58,3,1047715.5172413794,6017.241379310345,0.4496201268118617,3.97,0.56,0.55
J4OOql74jAMPTVi,3.62,14.5,58,43,21043.103448275862,2482.7586206896553,0.18156243568236283,2.71,0.72,0.4
n1zHdEwfNK9LWVd,1.66,4.46,58,29,10508.620689655172,8937.5,0.28942667106586417,0.77,0.57,0.6
td2JlYRkLHd4hPr,4.14,14.5,58,43,15431.034482758621,1103.448275862069,0.1907332909532923,1.84,0.66,0.58
iHTXNgd4lqkaRX7,4.14,14.5,58,44,18715.51724137931,1594.8275862068965,0.259120592638005,2.96,0.61,0.48
dyPakhi4O0YmQKN,1.32,3.22,58,31,39634.48275862069,6397.058823529412,0.11140382047071637,2.48,0.48,0.27
JkY4Ee11GhqtcQS,1.41,4.14,58,17,31534.48275862069,7642.857142857143,0.41059647189986737,4.21,0.54,0.52
gpgg6hHLXDRsWWL,3.05,14.5,58,44,19720.689655172413,991.3793103448276,0.4363482112025896,3.39,0.64,0.64
PmRdrmhgNRV7ClZ,4.46,14.5,58,48,22827.58620689655,2232.7586206896553,0.29243266112786115,2.38,0.42,0.46
Bm5fiCnyskuEuHK,1.32,3.05,58,37,36353.10344827586,6041.666666666667,0.32867874076004416,4.1,0.64,0.4
W9ZlPaTgSy3SeP7,1.21,2.9,58,19,95508.62068965517,6948.275862068966,0.10816745433960565,3.17,0.97,0.57
PDnVrvPpjmG4rgZ,1.93,5.27,58,44,27405.172413793105,4310.3448275862065,0.4310665116588271,3.35,0.6,0.59
DWS9ABV96Cz8ViY,1.49,2.9,58,42,38905.1724137931,4036.5853658536585,0.3413692583284304,3.32,0.44,0.35
bWcibsu4PFuXW69,4.46,11.6,58,50,33051.724137931036,2293.103448275862,0.42533575562563625,3.79,0.41,0.42
MhVVv6sRVT1dv3n,1.32,3.41,58,34,48120.68965517241,7343.75,0.2557042549846233,3.71,0.73,0.52
xoxLzGxRqo1q6gf,1.49,3.41,58,39,59756.03448275862,7568.9655172413795,0.3550155652907699,2.77,0.74,0.58
p0K1mk8ZSS2Fe5Y,5.27,19.33,58,45,42370.68965517241,913.7931034482758,0.1844716881677904,3.02,0.45,0.21
kMRU3JoKidrRJrJ,1.76,3.41,58,26,45192.58620689655,7166.666666666667,0.4732224430063721,4.44,0.65,0.69
obIn36HxfmAKDSW,1.49,3.22,58,36,68368.96551724138,6793.103448275862,0.4771918690111747,4.3,0.46,0.48
rBgo5UhLao9NdHB,2.0,5.27,58,50,35362.41379310345,1543.103448275862,0.06330623532273072,0.97,0.52,0.34
RZjwdrP9wbe2c8s,1.87,5.8,58,41,54375.68965517241,1900.0,0.43022533561138254,4.74,0.61,0.48
gDbLvuQAGMe9fzZ,4.83,14.5,58,52,27508.620689655174,724.1379310344828,0.2987449797005585,3.2,0.58,0.45
M98vD8uzAP9JzkR,1.81,4.14,58,43,28802.931034482757,5058.823529411765,0.37738189486450957,3.32,0.54,0.47
UCXV26yOoofZDoj,4.21,14.75,59,39,18652.542372881355,1635.593220338983,0.23065227347637393,2.85,0.63,0.46
VrFB1dpgk6dzm2z,7.38,29.5,59,48,23525.42372881356,1474.5762711864406,0.29184066752367294,2.36,0.59,0.5
iwPyGlCU2S2wnv5,1.44,3.69,59,25,28749.15254237288,7681.818181818182,0.18928763183394576,1.72,0.69,0.64
QcTFgFBOzjMALSd,1.97,6.56,59,31,32267.28813559322,7550.0,0.4562403471726256,3.48,0.57,0.71
VPp36o6tgwzEJYe,4.54,14.75,59,49,25618.64406779661,2135.593220338983,0.3184740310609927,2.98,0.61,0.6
G3MeaDlSoal9mEj,1.44,3.28,59,43,23900.0,6047.619047619048,0.27999283950971926,3.72,0.54,0.43
7tENalVrWITnCpA,4.54,14.75,59,41,22991.525423728814,1084.7457627118645,0.21868915042525844,2.32,0.66,0.39
lt3pdyt0gw8SQLv,2.11,4.92,59,54,32838.813559322036,2244.8979591836733,0.5256666813168709,5.32,0.37,0.4
rncaN4RdYWAXpj0,6.56,19.67,59,46,23406.77966101695,745.7627118644068,0.33060096515673626,1.97,0.67,0.64
2ck9hkzNj7U33fx,1.74,5.36,59,32,46423.72881355932,3694.4444444444443,0.3837427702497881,4.28,0.61,0.39
0OtUT2ADMe6yYa1,1.55,3.69,59,44,32849.49152542373,6166.666666666667,0.34728499852232164,3.88,0.67,0.52
7ZDRSiMwKsHM44S,2.03,4.92,59,46,31480.508474576272,5259.615384615385,0.3718521134323131,5.5,0.37,0.32
tb0fNlUphoCylVX,1.37,3.28,59,12,12398.305084745763,7054.054054054054,0.3744657427720032,3.96,0.57,0.46
xno4tYrr36pFuEp,2.11,5.36,59,35,43203.38983050847,7214.285714285715,0.3827134042148374,3.91,0.6,0.55
70PqKSYHDF20yAN,1.28,3.28,59,49,47108.47457627119,4081.0810810810813,0.34523124497050794,4.04,0.65,0.53
LBD6QiBdTidCXJT,3.11,8.43,59,43,27142.372881355932,5875.0,0.23752747034881022,2.89,0.53,0.3
WbkDppuSsGctsRt,1.82,5.45,60,46,36037.0,4966.666666666667,0.41867356117584004,3.77,0.56,0.59
NeFc2swr3YfqBHy,1.5,4.29,60,15,50803.333333333336,6934.210526315789,0.3029661200494672,3.33,0.63,0.44
Qd53Za7XvuH5jp3,1.33,3.33,60,18,38926.666666666664,6820.0,0.43665765876121915,3.65,0.42,0.45
b545MVC7pCw1fZS,2.0,6.0,60,33,30389.5,1863.6363636363637,0.43626203431212107,4.51,0.46,0.51
J0fcbTXwLWueW7V,1.88,4.29,60,37,45563.5,4884.615384615385,0.3693254040405951,3.33,0.6,0.51
OXFuKu3D5eKxFYM,2.0,6.67,60,50,37161.666666666664,4083.3333333333335,0.3461240114509388,4.29,0.56,0.4
vO0L5qvMDBlHC6u,1.62,3.33,60,42,114984.16666666667,6279.069767441861,0.3008261986224236,4.34,0.69,0.43
iQtzkx8uqBxXMqt,1.71,4.29,60,50,30358.333333333332,5194.444444444444,0.17924899208270553,1.76,0.58,0.39
gr8sVpCXfI7sqBv,2.07,6.0,60,48,24758.333333333332,7500.0,0.46730203699796036,3.91,0.57,0.56
jUQwyQx5k3ALEPU,1.62,3.75,60,55,11098.333333333334,6839.285714285715,0.5005986271899567,3.68,0.45,0.53
sz9uIPt0HWRFKQs,4.62,20.0,60,44,22258.333333333332,250.0,0.5226114740195701,3.94,0.65,0.69
F71SkEGqI9XQoRY,5.45,20.0,60,56,38133.333333333336,1000.0,0.4409063438917804,4.66,0.41,0.31
EO0aeG3Pya9S8Tj,1.71,5.0,60,40,20905.0,6396.551724137931,0.36038232356632033,2.72,0.6,0.57
BnPonoTerXwlVQJ,1.54,3.75,60,48,42248.333333333336,3787.2340425531916,0.3729634357847577,3.04,0.59,0.59
TqzgwjD8E1tZtYo,2.0,6.0,60,42,35049.0,6100.0,0.36033013626941957,2.5,0.58,0.55
g2rhray1r2KH8wr,2.0,6.0,60,38,38675.0,5175.0,0.056271462889939505,1.2,0.67,0.47
2Us3rLAkEGOjbTy,3.53,12.0,60,44,26483.333333333332,1500.0,0.18516661695986997,2.22,0.42,0.25
Wx2zym5Qg2EWoaw,1.58,4.62,60,25,20870.666666666668,6008.771929824561,0.2967556943953091,3.49,0.38,0.37
CgrhiGtQTIWGfYz,4.29,15.0,60,28,23625.0,0.0,0.34063110974754646,2.08,0.45,0.52
XbLnel45yvmca9o,4.36,15.25,61,53,31300.32786885246,2000.0,0.242014627002279,2.64,0.58,0.4
CCbnzbi05lVHPaX,1.61,4.07,61,30,39208.19672131148,4428.571428571428,0.2661183547705668,3.86,0.65,0.45
vICs1eaiKENeAMq,4.69,20.33,61,46,14655.737704918032,1696.72131147541,0.3027721857211119,3.68,0.51,0.39
OTbnupEt2vCaKaz,1.36,3.21,61,35,26657.377049180326,7230.7692307692305,0.27709430781348876,5.54,0.68,0.37
OBNOvZ2UvSjQI6c,1.39,2.9,61,33,55510.16393442623,7346.153846153846,0.6077182047095377,6.48,0.59,0.47
LpjLCsQIDLfNqKO,4.36,15.25,61,50,23450.819672131147,1868.8524590163934,0.179353360472962,2.28,0.68,0.54
3OkBW5Wqd2rC2aC,6.1,20.33,61,47,23557.377049180326,2000.0,0.15768711719650783,1.16,0.74,0.52
moYNjpcXVml5xz8,4.69,20.33,61,49,39131.147540983606,2000.0,0.3073469388719487,3.46,0.61,0.44
wf0lwyccDkAUURs,2.18,6.1,61,41,41389.18032786885,4625.0,0.46326117084118607,4.55,0.49,0.46
czpQ22bW6HIE1mk,1.91,5.55,61,46,27045.90163934426,6884.615384615385,0.4525447104429562,4.28,0.65,0.5
dBWVNQMRFgrszip,4.36,20.33,61,45,25852.45901639344,3377.0491803278687,0.16955290321176966,3.28,0.61,0.43
KdboDOGA70ENual,4.69,15.25,61,49,28731.147540983606,1557.377049180328,0.4216522770943148,5.0,0.58,0.38
JBHwFDilkqGCJLe,1.69,4.07,61,55,24429.016393442624,6227.272727272727,0.2931516074948751,3.19,0.52,0.42
CTp0z2xvi4dLEcs,1.52,3.59,61,50,24453.114754098362,6142.857142857143,0.31720633627040973,3.28,0.58,0.52
MI2yOX9fmTCzANY,4.07,15.25,61,45,23003.27868852459,1721.311475409836,0.23476604777883642,2.75,0.64,0.5
jU8qaHOfJ7Koton,1.45,3.21,61,42,73467.2131147541,7147.058823529412,0.22618989119795774,2.28,0.64,0.42
AX7Bu9c8IILemaP,1.45,3.59,61,46,27922.950819672133,4840.909090909091,0.16166358967039324,2.86,0.33,0.19
p4M3SAGt96wJj8N,3.81,15.25,61,56,29157.377049180326,1778.688524590164,0.3501422439893327,3.22,0.47,0.5
2xhOnF5isFB4Q4f,2.26,5.08,61,51,28104.918032786885,5678.571428571428,0.5065019702430874,5.5,0.51,0.4
5ucLckgMv89bjxM,1.74,4.07,61,49,27280.983606557376,3021.7391304347825,0.39354214375381324,4.21,0.63,0.54
Y3sCIkfdFSJsnQ7,1.61,5.08,61,46,35838.360655737706,4421.0526315789475,0.5440736545273113,4.54,0.48,0.43
9WEP3GQEI4z4dI4,1.39,3.39,61,39,29044.590163934427,6520.0,0.32021370402316174,2.36,0.41,0.43
9IbQq7PQCCoCUgi,3.81,15.25,61,38,18827.868852459018,213.11475409836066,0.4962356578275464,3.93,0.6,0.62
Jm5heNmfolzYRZH,1.38,3.26,62,33,66604.83870967742,7189.189189189189,0.5613634516933436,5.4,0.57,0.64
1Ur80kmGz43WLbs,4.13,15.5,62,47,40370.967741935485,193.5483870967742,0.3197057137417789,3.71,0.73,0.51
iyNb3Kqd4TbJ0er,1.48,4.13,62,50,22185.483870967742,5395.3488372093025,0.17683040403909173,2.31,0.43,0.35
rHoF2QoiZ1FGmeB,1.77,6.2,62,47,21780.967741935485,6153.846153846154,0.3523137259479449,4.97,0.64,0.43
Aclxzj4JPqkK11r,1.38,3.65,62,47,50412.41935483871,3851.8518518518517,0.38708998075830126,5.55,0.69,0.41
ZlF44nEKjnHjGg7,1.51,3.88,62,36,36057.25806451613,6781.25,0.25853876679035115,1.88,0.51,0.35
qOkddTa7qlCw7vV,3.65,15.5,62,38,21967.74193548387,0.0,0.45241773509869193,3.73,0.6,0.53
sJIS7mj6x4nRuLd,1.35,3.44,62,13,70775.0,8196.969696969696,0.33080576140034335,4.23,0.64,0.39
YoLdTAYaO8WJXdW,1.44,3.44,62,37,54733.87096774193,7378.378378378378,0.3200426305769551,4.3,0.6,0.56
MeKLK9MzNEc64GL,1.63,4.13,62,37,31395.16129032258,6513.1578947368425,0.3438376825789995,2.92,0.51,0.35
LcqJ5oDMKc7siFO,6.89,20.67,62,51,42854.83870967742,2032.258064516129,0.07725109441208994,1.67,0.46,0.31
0frlGgBPJx5cRVl,1.88,4.43,62,52,41290.32258064516,19800.0,0.343160609430184,3.02,0.69,0.55
Sc4gz8JARgEhyAH,1.32,2.95,62,36,32379.032258064515,7324.324324324324,0.38601828491944096,2.76,0.75,0.7
j1lqMGVcaxfECu0,1.41,3.26,62,31,47066.12903225807,9142.857142857143,0.2787821982949989,3.32,0.98,0.68
XtECMMjF24eQlNy,5.17,15.5,62,49,41741.93548387097,2000.0,0.3917311909951806,2.7,0.52,0.57
PqDa2n4FiBKsdTs,1.51,3.88,62,55,23565.322580645163,6000.0,0.3777991342683946,4.02,0.63,0.52
bqweQIUXTOITtjW,5.25,21.0,63,50,38230.15873015873,2984.126984126984,0.1673041234148788,2.32,0.53,0.44
lZBm6nUHpqntyom,1.54,4.2,63,44,20998.73015873016,6370.37037037037,0.3690834908350399,4.26,0.65,0.5
QrpLlDA45J7Q6mj,1.97,5.25,63,22,46867.77777777778,6591.666666666667,0.45982095094186903,5.39,0.81,0.7
Cu8M36vEj7kWTND,3.94,15.75,63,50,16476.190476190477,1111.111111111111,0.3873062841028471,2.29,0.52,0.6
IvO3iCWWls8SmC3,1.91,4.85,63,34,63584.76190476191,7180.0,0.48890539279995476,3.28,0.32,0.33
bmIiSXWciOa2x99,2.17,7.88,63,50,24750.634920634922,4750.0,0.39356369560638255,4.77,0.85,0.59
kvYD3TGeCchaNiG,4.85,15.75,63,45,32314.285714285714,2746.031746031746,0.296594138984704,4.28,0.73,0.36
9k2Bs9egMugHzec,1.5,3.15,63,54,30239.68253968254,6511.627906976744,0.3912275364921569,5.1,0.62,0.51
G3a6xz62iPeBcmL,1.26,3.32,63,36,44550.793650793654,6914.285714285715,0.36920519188545364,2.25,0.46,0.55
pGB2uLHbwbzymvM,3.94,15.75,63,46,22630.15873015873,47.61904761904762,0.438089501380697,4.13,0.48,0.37
M7T2qhkuQ3ZezWR,4.85,21.0,63,33,15380.952380952382,833.3333333333334,0.3583337270338271,2.98,0.49,0.41
Wol6Gf7XGCbuVGd,1.34,3.15,63,25,41146.031746031746,7156.25,0.21939250102522956,2.45,0.35,0.38
O9SSnSNeLuSDndf,5.73,21.0,63,44,21441.26984126984,2000.0,0.2077869958708459,2.42,0.42,0.34
BK0bsQ2NV2giNtM,1.8,3.94,63,42,25180.634920634922,7312.5,0.40401948445004016,3.97,0.56,0.52
kilM0Gu8G4BIg4u,1.62,4.5,63,47,38600.0,7384.615384615385,0.4425549534255887,4.18,0.61,0.46
4P11DDc3dD0hv6O,1.85,4.85,63,59,32180.79365079365,5153.846153846154,0.4388400159100471,4.26,0.55,0.57
Vy0Lq2wkAMqC3fJ,1.5,3.32,63,50,30922.698412698413,6625.0,0.19882420908705528,2.85,0.6,0.45
iepV2jDnY52ZDUI,1.85,5.25,63,42,27027.777777777777,1600.0,0.5176091110175137,4.2,0.52,0.53
mK4IGkhODVtJ4dp,2.37,7.11,64,50,33392.1875,5970.588235294118,0.2594048933340357,3.57,0.59,0.36
R4hd3EmcPvpNftT,5.82,21.33,64,52,26640.625,1929.6875,0.2612376921314306,1.73,0.55,0.46
Ag3ZUtoxLCGq9Aa,1.42,3.37,64,30,65195.3125,7666.666666666667,0.30320006083016393,4.23,0.77,0.52
Gi5IgC7uLfETrQo,4.92,16.0,64,47,29904.6875,3750.0,0.34104245844153547,1.66,0.4,0.49
eiVZzRhullJl3sH,1.45,3.56,64,33,30257.8125,8162.5,0.28675096644401515,2.48,0.4,0.37
iHjixK333foAWpa,1.56,4.57,64,58,27928.125,4875.0,0.3636628409876626,3.78,0.67,0.53
ravP749vZnhmtTw,4.0,16.0,64,51,19492.1875,0.0,0.23055297097357688,3.14,0.46,0.36
Y2arWu7m9iQjzEW,1.31,3.05,64,40,34733.90625,4763.888888888889,0.22363521382643892,2.36,0.61,0.54
70t96jMMZxyjfJ8,4.92,21.33,64,52,21984.375,125.0,0.4041619792408121,5.27,0.86,0.59
nCbGuvsQK7fjpIm,1.36,3.37,64,12,56198.4375,6963.414634146341,0.4681121001268512,3.94,0.59,0.56
MRxEmWsDiHdB3ts,7.11,21.33,64,53,49710.9375,2304.6875,0.3513642778914154,4.7,0.85,0.5
xn4X6zfH2nBxRBy,1.78,4.57,64,46,40880.0,8250.0,0.3318471111075059,3.96,0.5,0.51
AX7SkmrVOYC5Aru,1.64,4.0,64,25,59460.9375,7461.538461538462,0.2542056464003165,2.91,0.59,0.51
xtIT31poE1TPFXX,1.94,5.82,64,33,39140.625,8100.0,0.3023049827582793,3.0,0.47,0.45
tFaboOGqTxAZy2s,2.78,12.8,64,35,53078.125,3421.875,0.11761672754639069,1.55,0.66,0.41
AKdxerwYtk7QCsb,1.45,3.76,64,23,63078.75,7903.846153846154,0.37521201154757866,4.08,0.58,0.47
Wa65TNOOFB8vInX,1.33,3.2,64,42,52872.5,8655.555555555555,0.2431508382079825,2.71,0.7,0.53
7MJXmzBjREweake,1.64,3.76,64,39,31872.1875,5395.833333333333,0.18257167665451246,1.9,0.6,0.61
9ke1uCsjffiPcww,3.76,16.0,64,51,25543.75,5400.0,0.2793375263848412,2.61,0.55,0.45
QCI1uP8sYN0ibA8,1.78,6.4,64,45,32562.8125,4300.0,0.1913079121393679,2.27,0.42,0.36
Ox7OlKm3tPX1v4n,4.57,16.0,64,47,21085.9375,93.75,0.3796416367421319,4.13,0.49,0.33
TFgMvSHx9ReVCmp,5.33,16.0,64,58,25498.4375,1467.1875,0.44521037680521314,3.88,0.63,0.59
ERFkPpetUtxmVV2,1.55,4.06,65,49,25956.923076923078,6065.217391304348,0.2984013612183658,3.32,0.61,0.51
dWwz7lN13p7Dl1v,1.86,5.0,65,40,28324.615384615383,6656.25,0.5309595220688725,4.43,0.58,0.58
h9WDRGkjdQIg2jw,1.81,5.0,65,51,57263.07692307692,7150.0,0.3061383030710736,2.74,0.6,0.59
k3sG2gfnEcCU156,1.59,3.61,65,32,47892.61538461538,6270.833333333333,0.55631376529672,5.39,0.57,0.55
tOT2liOHBiiT6DQ,1.51,4.06,65,40,39216.0,4440.0,0.11706895788919322,1.97,0.58,0.52
3bJogVPZcnm7gz7,1.35,3.25,65,35,44053.846153846156,7030.0,0.3323940650355447,4.05,0.7,0.54
ps5nLDhfn8RWQDp,1.55,4.33,65,45,18116.923076923078,7804.347826086957,0.1833706611772787,3.87,0.57,0.37
ialYK3OFjB0g5Zu,4.33,16.25,65,37,25384.615384615383,1600.0,0.3217679801983079,2.88,0.45,0.46
TU3PVItVRxXQrAn,1.33,3.25,65,44,27623.076923076922,6362.5,0.34476468952748424,4.1,0.44,0.37
x9Y7QW309mL3xco,4.64,13.0,65,53,32556.923076923078,2309.230769230769,0.20181960845568214,3.61,0.65,0.37
IubPtwQQaINC0cV,1.86,5.91,65,39,36665.230769230766,7296.2962962962965,0.46605432214009357,4.89,0.62,0.53
lPmSQCXkFOm3ITx,1.91,5.42,65,37,91961.53846153847,8800.0,0.18457826887790316,0.75,0.54,0.51
OVowQcciJhSsOSY,1.55,3.61,65,57,38187.692307692305,4371.428571428572,0.3643342920821561,3.7,0.45,0.46
ZRYfbQ5Bd7xhNqL,4.64,16.25,65,53,35100.0,2500.0,0.4081073257814674,3.74,0.81,0.72
p5yj5WjlcfRcWu9,1.59,3.61,65,8,22315.384615384617,7155.555555555556,0.36703165719416436,3.6,0.59,0.46
I5uK54Ppsua6YjA,5.42,21.67,65,61,27438.46153846154,2815.3846153846152,0.14613808453692786,2.07,0.59,0.48
QH6a2D3h7w5AZj0,1.59,3.61,65,33,36636.92307692308,8196.42857142857,0.24615412552155508,1.82,0.52,0.41
4m43cKuh75eBEY8,4.06,16.25,65,45,22376.923076923078,938.4615384615385,0.18955390443293646,2.16,0.7,0.51
aD8trb10p2IMJEn,1.91,4.64,65,54,37238.769230769234,4000.0,0.3882546826158032,4.17,0.55,0.57
UaBw8UUwVgpbXEX,1.59,4.06,65,25,36876.92307692308,7500.0,0.23344918617009316,2.62,0.5,0.5
tKGdEdsutIKgQq2,1.67,3.61,65,41,33562.61538461538,4205.882352941177,0.21499165637628875,3.16,0.69,0.53
7b9p1gKg4bP3p1n,3.88,16.5,66,45,28837.878787878788,2315.151515151515,0.34943102876504134,4.68,0.61,0.46
IW8vOyrYOa6Fenf,1.74,4.71,66,54,25387.878787878788,6916.666666666667,0.004221151209365059,0.91,0.6,0.42
xhsxYgX0J0WG3Bg,1.57,3.47,66,51,42789.393939393936,3151.1627906976746,0.3126030356948449,2.63,0.59,0.5
P7llahSExOsCG5F,1.65,3.67,66,41,27406.969696969696,6666.666666666667,0.27626410101277593,2.05,0.59,0.58
t7GNGnDjb82SIQJ,1.5,4.4,66,57,30369.242424242424,6227.272727272727,0.208920238203509,2.8,0.69,0.49
LnLVwVA9I2TkEHK,4.12,16.5,66,45,28378.78787878788,3000.0,0.4374993345521792,3.82,0.56,0.51
Lp3WgVHBDUvWsMX,1.53,4.71,66,37,26697.272727272728,6843.75,0.18369034630776832,2.72,0.55,0.3
ZNaXe000Npswj1o,2.06,5.08,66,48,41159.09090909091,6593.75,0.3410284732013622,3.74,0.62,0.54
05y5QQbCWjoJYBu,3.88,16.5,66,46,30898.484848484848,5593.75,0.4727867945864895,3.49,0.55,0.66
6QUMk4vPipCstw9,4.71,16.5,66,45,21954.545454545456,181.8181818181818,0.34593021865633916,2.55,0.57,0.5
JUDylXNcmTEDzPz,1.32,3.3,66,37,33550.30303030303,7891.304347826087,0.3709245130793641,4.83,0.54,0.38
0ciKxQykoMulKrh,1.5,3.67,66,32,43265.15151515151,7014.705882352941,0.17664769123474433,2.14,0.56,0.5
5ywgxzLqFYTf8gm,1.5,3.3,66,42,104468.93939393939,7347.826086956522,0.4725413946696574,5.06,0.6,0.41
nP56ubVk5WtVMt2,1.53,3.88,66,43,28593.18181818182,4892.857142857143,0.4595502405241958,3.61,0.85,0.74
e2zpmOatTowj349,1.89,4.12,66,21,21171.515151515152,7000.0,0.2662840217193992,3.69,0.73,0.43
kG9wZpeNSezms64,2.06,6.0,66,33,29219.696969696968,6038.461538461538,0.35578321608455643,3.67,0.58,0.44
ptXYCpdYRdLYobt,2.0,7.33,66,36,61757.57575757576,3121.212121212121,0.37863462152435495,4.77,0.64,0.36
3bwdPRMg43ZpySG,1.38,3.3,66,46,54814.69696969697,9053.191489361701,0.30112983272462285,3.37,0.64,0.56
pX10PpLIthRZ9W3,4.4,16.5,66,56,27053.030303030304,1409.090909090909,0.28449449055812026,4.94,0.62,0.4
