,user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt,age,days_from_joined,years_from_joined,if_deleted,label_from_km
1844,n8x1ELaAPElsjFU,1,1997,100,0,2019-01-02,NaT,0.0,AOS,6,25,730,2.0,0,0
1845,GNe4xzEjbvpN6Lj,1,1990,100,10,2018-07-14,NaT,1.0,AOS,0,32,902,2.5,0,1
1846,u21497EQ7hkCVYA,0,1985,100,0,2019-05-25,NaT,1.0,IOS,0,37,587,1.6,0,2
1847,BDz5zATF5VpwDSZ,0,1994,100,5,2019-05-24,NaT,0.0,AOS,3,28,588,1.6,0,0
1848,1UyXMnWNfjTFQsp,0,1999,100,8,2020-12-07,NaT,0.0,AOS,3,23,25,0.1,0,0
1849,qS4OaYfgXqPtWaU,1,1987,100,4,2020-10-20,NaT,0.0,AOS,0,35,73,0.2,0,0
1850,LTUQwX6jAVEBPrv,1,1977,100,5,2019-07-18,NaT,1.0,AOS,1,45,533,1.5,0,2
1851,3x891NdoZDdO9gF,0,1981,100,0,2020-02-01,NaT,0.0,AOS,0,41,335,0.9,0,2
1852,Qn2lScdhgXG52JN,0,1998,100,9,2020-05-16,NaT,0.0,IOS,1,24,230,0.6,0,0
1853,Cv03rZRLyQ7J6SU,0,1982,100,0,2017-11-11,NaT,0.0,AOS,5,40,1147,3.1,0,1
1854,6CDGQXORzfFYsdG,1,1996,100,6,2020-10-15,NaT,0.0,IOS,3,26,78,0.2,0,0
1855,4sSZzeswFQavpb0,0,1994,100,1,2020-02-10,NaT,0.0,AOS,0,28,326,0.9,0,0
1856,6VK0DgO9O9XyUHZ,1,1994,100,1,2020-09-24,NaT,0.0,IOS,2,28,99,0.3,0,0
1857,mwgN9RXNMjelU7Y,1,1994,100,4,2019-09-06,NaT,0.0,AOS,2,28,483,1.3,0,0
1858,HUYZZlGDoLgVM0q,0,1998,100,5,2017-01-01,NaT,0.0,AOS,3,24,1461,4.0,0,1
1859,LM6bZ8jgtZYg4YY,0,1996,100,11,2019-03-08,NaT,0.0,IOS,1,26,665,1.8,0,0
1860,1TaIP387smcMHn6,0,1994,100,4,2020-11-05,NaT,1.0,AOS,3,28,57,0.2,0,0
1861,DEtYIzPdcdGBKRe,1,1995,100,5,2019-12-05,NaT,0.0,AOS,0,27,393,1.1,0,0
1862,DAw7z3IUZmlHHqC,1,2001,100,4,2020-03-27,NaT,0.0,AOS,2,21,280,0.8,0,0
1863,R7Xaga38qCfUSzd,0,1981,100,1,2018-05-26,NaT,1.0,AOS,0,41,951,2.6,0,2
1864,XgPlakDctEZfOzv,0,1992,100,10,2018-01-01,NaT,0.0,IOS,0,30,1096,3.0,0,1
1865,XoMQIEXBHXJkV6I,1,1974,100,0,2019-01-22,NaT,0.0,AOS,0,48,710,1.9,0,2
1866,8Ipdpymv6UIt1UE,0,1992,100,3,2018-02-28,NaT,0.0,IOS,0,30,1038,2.8,0,1
1867,4SsB4UkJx53G8KL,0,1986,100,2,2019-04-21,NaT,0.0,AOS,8,36,621,1.7,0,2
1868,HyycIE5iikl39X4,0,1998,100,8,2020-09-02,NaT,0.0,AOS,3,24,121,0.3,0,0
1869,1SZdGC94ys6gzje,1,1999,100,10,2020-10-28,NaT,0.0,IOS,4,23,65,0.2,0,0
1870,dRA7Vblexj7NgB9,0,1996,100,4,2020-04-10,NaT,0.0,AOS,2,26,266,0.7,0,0
1871,hS7oEME3491FZUh,0,1994,100,5,2020-07-20,NaT,0.0,AOS,2,28,165,0.5,0,0
1872,vNC04nAfQzAympY,1,1990,100,8,2020-01-28,NaT,0.0,IOS,1,32,339,0.9,0,0
1873,5IA4goZVIyR3sBi,0,1995,100,7,2019-04-18,NaT,0.0,AOS,3,27,624,1.7,0,0
1874,JzXV63NtXM3XZRI,0,1975,100,0,2019-09-22,NaT,0.0,AOS,0,47,467,1.3,0,2
1875,lskmrHa0uwB0VyQ,0,1982,100,0,2020-11-02,NaT,0.0,AOS,4,40,60,0.2,0,2
1876,hnMFmP6Rkmu6t9c,1,1974,100,0,2020-12-30,NaT,0.0,IOS,0,48,2,0.0,0,2
1877,QBeXEZ9GQKv9xlz,1,1994,100,3,2018-10-12,NaT,0.0,AOS,2,28,812,2.2,0,1
1878,a0zrnHz3Ui8U82v,1,1976,100,0,2016-06-27,NaT,0.0,IOS,1,46,1649,4.5,0,1
1879,wxRi86ZwX3tl4a9,1,1969,100,6,2020-06-13,NaT,0.0,AOS,0,53,202,0.6,0,2
1880,faxAk8aQ9lqwcFB,1,1985,100,4,2020-08-28,NaT,1.0,AOS,0,37,126,0.3,0,2
1881,GNP1nyZ8bh8mIzA,1,1983,100,0,2020-05-24,NaT,0.0,AOS,0,39,222,0.6,0,2
1882,CeEXtEaO2aNsdtC,1,1976,100,0,2019-11-11,NaT,0.0,IOS,0,46,417,1.1,0,2
1883,gCrwAgbHCkvBrpT,1,1996,100,6,2019-02-23,NaT,0.0,AOS,1,26,678,1.9,0,0
1884,n590W1hp3WzZowO,1,1996,100,7,2018-04-17,NaT,0.0,IOS,2,26,990,2.7,0,1
1885,ni49Avz1CrhYnmZ,0,1978,100,0,2020-06-03,NaT,0.0,AOS,5,44,212,0.6,0,2
1886,OS4iPy3Azlh3gJs,0,1975,100,3,2020-07-13,NaT,0.0,IOS,0,47,172,0.5,0,2
1887,1rzVOvJ7SuayQoH,0,1998,100,1,2020-07-19,NaT,0.0,AOS,5,24,166,0.5,0,0
1888,DOt80aZxoj6RDfY,0,1997,100,3,2018-04-10,NaT,0.0,IOS,4,25,997,2.7,0,1
1889,4ZMbWuKgzCpHFJ8,0,1998,100,2,2018-12-23,NaT,0.0,AOS,3,24,740,2.0,0,0
1890,ID9kGMFQvHe8RoE,1,1974,100,0,2018-11-01,NaT,1.0,AOS,1,48,792,2.2,0,2
1891,NWbHzO7CQSTiKKc,0,1996,100,7,2017-11-10,NaT,0.0,AOS,4,26,1148,3.1,0,1
1892,uWVUHElyMo5pVdL,1,1976,100,0,2020-11-22,NaT,0.0,IOS,0,46,40,0.1,0,2
1893,lqOq6W7iDu1Omcx,1,1977,100,0,2018-06-12,NaT,0.0,AOS,3,45,934,2.6,0,2
1894,0jvy6YYY1zXdJaZ,0,1984,100,0,2018-04-21,NaT,0.0,IOS,0,38,986,2.7,0,2
1895,TpkYwbES6yjCy64,0,1982,100,3,2019-10-23,2020-01-15,0.0,IOS,0,40,436,1.2,1,2
1896,Gwxuct1wbksSZnS,1,1999,100,9,2020-07-16,NaT,1.0,AOS,4,23,169,0.5,0,0
1897,9RttRrqgYmPahKM,1,1976,100,4,2018-11-12,NaT,0.0,IOS,0,46,781,2.1,0,2
1898,7OTLxZvMsSfsTkK,0,1999,100,6,2019-12-15,NaT,0.0,AOS,5,23,383,1.0,0,0
1899,JXNx7PXCI4c305F,0,1995,100,2,2020-03-22,NaT,1.0,IOS,3,27,285,0.8,0,0
1900,apv8nNNgaHO7qK8,0,1994,100,3,2020-11-06,NaT,1.0,AOS,2,28,56,0.2,0,0
1901,2wV8MZKwEu2hqvz,0,1990,100,6,2017-02-24,NaT,0.0,AOS,0,32,1407,3.9,0,1
1902,4Ntq90B3KqYA08b,0,1997,100,3,2020-02-24,NaT,0.0,AOS,4,25,312,0.9,0,0
1903,sRelCgtLe3QDBgE,1,1994,100,4,2020-03-02,NaT,1.0,IOS,0,28,305,0.8,0,0
1904,cYdW0yulawRQaHX,1,1990,100,7,2017-05-10,NaT,0.0,AOS,3,32,1332,3.6,0,1
1905,vSdzBf1NErANLUr,1,1995,100,5,2017-07-03,NaT,0.0,AOS,5,27,1278,3.5,0,1
1906,YSemhBuF4jQE3N6,1,1997,100,5,2017-12-09,NaT,0.0,IOS,4,25,1119,3.1,0,1
1907,SBfcwunzVa54xwc,1,1999,100,2,2020-12-09,NaT,0.0,AOS,2,23,23,0.1,0,0
1908,135okFb3GhrqZim,1,1991,100,6,2017-05-28,NaT,0.0,AOS,0,31,1314,3.6,0,1
1909,C0jGSmoRxMLSuDf,1,1989,100,12,2018-07-18,NaT,1.0,AOS,1,33,898,2.5,0,1
1910,CcTzF9ARPaP8zUN,0,1994,100,2,2019-11-03,NaT,0.0,IOS,4,28,425,1.2,0,0
1911,0yBio4bydy7ufRN,1,1997,100,8,2020-08-30,NaT,1.0,IOS,2,25,124,0.3,0,0
1912,V18KCENAWyfc7SC,1,1997,100,6,2020-09-15,NaT,1.0,IOS,2,25,108,0.3,0,0
1913,tvx5e59jTKyVozU,1,1972,100,6,2017-01-17,NaT,0.0,AOS,3,50,1445,4.0,0,1
1914,vUAEYbJM12qc8Tu,0,1995,100,6,2019-09-23,NaT,0.0,IOS,2,27,466,1.3,0,0
1915,klpsJ8ftgcDtyEr,1,1980,100,1,2020-03-26,NaT,0.0,IOS,0,42,281,0.8,0,2
1916,xLrHE0syQwi1VVK,0,1992,100,7,2019-12-19,NaT,0.0,AOS,2,30,379,1.0,0,0
1917,VIbL31pdVYfuui1,1,1997,100,0,2018-05-19,NaT,0.0,AOS,4,25,958,2.6,0,1
1918,MDJGS1VsbY2q2CY,0,1998,100,2,2019-07-22,NaT,0.0,IOS,4,24,529,1.4,0,0
1919,V4xGhpjZhufgoBF,1,1980,100,0,2016-08-09,NaT,1.0,IOS,0,42,1606,4.4,0,1
1920,fEXJdcBNWFnzN1B,1,1992,100,3,2019-08-22,NaT,0.0,IOS,2,30,498,1.4,0,0
1921,KQOHApYqAUfvQFm,1,1988,100,1,2016-05-11,NaT,0.0,IOS,0,34,1696,4.6,0,1
1922,X0Dd2ggPmeAOaH5,1,1983,100,5,2016-07-11,NaT,0.0,AOS,1,39,1635,4.5,0,1
1923,yA7Tm2YSgvpojxg,1,1996,100,12,2020-11-16,NaT,1.0,IOS,2,26,46,0.1,0,0
1924,ldG3akA1Kyssoro,0,1989,100,7,2019-05-23,NaT,0.0,AOS,1,33,589,1.6,0,0
1925,3ii4IZYem7yXN4n,0,1997,100,6,2019-11-28,NaT,0.0,AOS,2,25,400,1.1,0,0
1926,6SdUuSSywwYI0Zd,1,1993,100,1,2018-11-27,NaT,0.0,AOS,9,29,766,2.1,0,1
1927,N2JSXRGR2E6IKhK,0,1995,100,8,2019-01-07,NaT,0.0,AOS,2,27,725,2.0,0,0
1928,fmMEiAasqBGEmTl,0,1989,100,0,2018-07-22,NaT,0.0,AOS,0,33,894,2.4,0,1
1929,Sy6PT8L4Q8G5sLn,0,1973,100,0,2019-01-04,NaT,0.0,IOS,0,49,728,2.0,0,2
1930,pDHmHPj5R0mxgJ2,0,1997,100,5,2018-05-12,NaT,0.0,IOS,1,25,965,2.6,0,1
1931,5PkiSy9yaYO5BmY,1,2000,100,6,2018-11-08,NaT,0.0,IOS,2,22,785,2.1,0,0
1932,auGBM1mDVDyFnaX,1,1977,100,5,2017-03-06,NaT,0.0,IOS,4,45,1397,3.8,0,1
1933,xZtzpmgyrGev46R,1,1974,100,5,2020-05-27,NaT,1.0,AOS,0,48,219,0.6,0,2
1934,aBJEZeMX4k0c1ku,0,1994,100,2,2020-10-16,NaT,0.0,AOS,1,28,77,0.2,0,0
1935,kCiIqUQYXBJgL7g,0,1981,100,2,2019-08-01,NaT,1.0,AOS,2,41,519,1.4,0,2
1936,gqNkJUzW9vhnAHZ,0,1999,100,5,2018-11-27,NaT,0.0,AOS,2,23,766,2.1,0,0
1937,QOkWSD7U3Hw9Eix,0,1990,100,3,2017-03-07,NaT,0.0,IOS,5,32,1396,3.8,0,1
1938,9BYmmEjivsbLy1J,1,1998,100,3,2020-12-29,NaT,0.0,IOS,1,24,3,0.0,0,0
1939,eEIBa6kPQXXIk9O,1,1993,100,10,2019-06-01,NaT,0.0,AOS,3,29,580,1.6,0,0
1940,ECSvhFtWJ3b2RoK,0,1997,100,6,2020-04-28,NaT,0.0,AOS,4,25,248,0.7,0,0
1941,4SNEQMlZpr6mKTG,0,1992,100,0,2020-09-27,NaT,0.0,IOS,0,30,96,0.3,0,0
1942,j7zehEwk8re4PFl,0,1978,100,4,2019-08-08,NaT,0.0,AOS,0,44,512,1.4,0,2
1943,Bc0KaFZyupkgKIm,1,1975,100,1,2020-10-21,NaT,0.0,AOS,0,47,72,0.2,0,2
1944,zHT4lGwzlXg1wwB,0,2004,100,8,2020-08-31,NaT,0.0,AOS,5,18,123,0.3,0,0
1945,ijH8GwDKSRm2FO6,1,1979,100,1,2020-06-09,NaT,0.0,AOS,0,43,206,0.6,0,2
1946,68MjoLtBoFm92ZW,0,1977,100,5,2019-11-23,NaT,1.0,AOS,1,45,405,1.1,0,2
1947,hCRqEIthDFGpgxC,0,1988,100,0,2018-07-11,NaT,0.0,IOS,2,34,905,2.5,0,1
1948,szFI3RShdfHT65t,0,1992,100,9,2017-04-26,NaT,0.0,AOS,3,30,1346,3.7,0,1
1949,7w1Ml2MaF33PnwJ,1,1993,100,0,2017-04-10,NaT,0.0,AOS,0,29,1362,3.7,0,1
1950,G3SxMEKzTOaiuUn,1,1992,100,9,2016-05-05,NaT,0.0,AOS,10,30,1702,4.7,0,1
1951,zgQJlOYlFURl6ev,0,1988,100,7,2019-01-17,NaT,0.0,IOS,0,34,715,2.0,0,0
1952,ahheZZtPGSABg8q,1,1998,100,7,2019-11-16,NaT,0.0,AOS,2,24,412,1.1,0,0
1953,oaVVAQpc2hjFC5b,0,1997,100,5,2019-12-11,NaT,0.0,IOS,3,25,387,1.1,0,0
1954,x4jHTdGA0zp0VsP,1,1991,100,6,2020-10-08,NaT,0.0,AOS,0,31,85,0.2,0,0
1955,ru9jN1qJLmQZzkH,0,1989,100,5,2018-05-10,NaT,0.0,AOS,11,33,967,2.6,0,1
1956,LN5dhBqVwJwGyp4,1,1988,100,0,2019-12-16,NaT,0.0,AOS,3,34,382,1.0,0,2
1957,IBPvtEw6iszjDCz,0,1979,100,5,2018-09-29,NaT,0.0,IOS,7,43,825,2.3,0,2
1958,DJWGVV2A8Csasi9,0,1980,100,2,2020-03-09,NaT,0.0,AOS,0,42,298,0.8,0,2
1959,uUWnAHqfzCHb4cg,0,1983,100,4,2018-02-17,NaT,0.0,AOS,0,39,1049,2.9,0,1
1960,M81mVx9fkcTuvdB,1,1988,100,2,2016-02-21,NaT,0.0,AOS,14,34,1776,4.9,0,1
1961,rIVXunZoE0CrOXV,1,1999,100,3,2020-08-19,NaT,0.0,IOS,3,23,135,0.4,0,0
1962,0euSMOHFdKzgzu9,1,1994,100,6,2019-12-01,NaT,0.0,AOS,0,28,397,1.1,0,0
1963,EnBw9kMXpgDtVxo,0,1991,100,0,2020-02-27,NaT,0.0,AOS,0,31,309,0.8,0,0
1964,8lmXoRoUBxOjPjM,1,1975,100,2,2018-02-01,NaT,0.0,IOS,5,47,1065,2.9,0,2
1965,CervH9ycgQTDgho,0,1990,100,0,2019-05-27,NaT,1.0,IOS,1,32,585,1.6,0,2
1966,AlqWg6daKG6HJCP,1,1996,100,4,2019-01-12,NaT,0.0,AOS,1,26,720,2.0,0,0
1967,6W01HgCWliJriB2,1,1993,100,3,2017-06-22,NaT,0.0,IOS,0,29,1289,3.5,0,1
1968,QmBnHMUFvuvM0cQ,0,1993,100,2,2019-10-19,NaT,1.0,IOS,1,29,440,1.2,0,0
1969,14OsLhztvAXZSYc,0,1993,100,0,2020-07-30,NaT,0.0,AOS,3,29,155,0.4,0,0
1970,PRCo5ZHvlGWyJ4X,1,1996,100,6,2020-09-17,NaT,1.0,AOS,2,26,106,0.3,0,0
1971,G3QEVHTtb9NLp66,0,1996,100,7,2019-04-23,NaT,1.0,IOS,0,26,619,1.7,0,0
1972,N8fxRn0GIS0SA6y,1,1981,100,0,2016-11-24,NaT,0.0,IOS,0,41,1499,4.1,0,1
1973,wIIlwNQOwICVNYx,0,1996,100,8,2020-08-01,NaT,1.0,IOS,1,26,153,0.4,0,0
1974,l2RM6iReab1emTu,1,1994,100,9,2017-02-17,NaT,0.0,AOS,6,28,1414,3.9,0,1
1975,dG5lqJ0xkLeIwuT,1,1992,100,3,2020-05-03,NaT,0.0,IOS,1,30,243,0.7,0,0
1976,IgKd24ufjWdc1t7,0,1991,100,2,2016-11-25,NaT,0.0,IOS,3,31,1498,4.1,0,1
1977,7l0znoX8BcO8p5m,0,1991,100,2,2019-11-06,NaT,0.0,IOS,3,31,422,1.2,0,0
1978,rdPaIdIs3i5uDVK,0,1992,100,8,2019-09-09,NaT,0.0,AOS,0,30,480,1.3,0,0
1979,OzPbHoYX96hKU46,1,1991,100,2,2020-06-07,NaT,0.0,AOS,8,31,208,0.6,0,0
1980,5109HpOcYUL7UDO,1,1990,100,10,2018-10-14,NaT,0.0,IOS,0,32,810,2.2,0,1
1981,3xGHnx0gtXa7hMU,1,1998,100,8,2019-08-22,NaT,0.0,AOS,3,24,498,1.4,0,0
1982,Qrp31JNWmK1s4Vb,0,1980,100,1,2019-10-08,NaT,0.0,AOS,0,42,451,1.2,0,2
1983,woo3GwP3L0Pot3U,1,1994,100,6,2019-06-03,NaT,0.0,AOS,4,28,578,1.6,0,0
1984,VbZms8oSoU6ffKy,0,1982,100,2,2019-12-19,NaT,0.0,AOS,2,40,379,1.0,0,2
1985,8giPgcSaej1fhEs,1,1991,100,4,2020-12-15,NaT,1.0,AOS,2,31,17,0.0,0,0
1986,fyxU829ycYgaZdw,1,1980,100,2,2018-09-19,NaT,0.0,AOS,5,42,835,2.3,0,2
1987,4GSbxzxoFZ1nFFv,1,1990,100,0,2020-06-03,NaT,1.0,IOS,5,32,212,0.6,0,0
1988,CrljWMjuu69gWiM,1,1992,100,7,2020-12-17,NaT,1.0,IOS,6,30,15,0.0,0,0
1989,9IISfJAzWcWhPe6,1,1976,100,2,2019-11-26,NaT,0.0,IOS,0,46,402,1.1,0,2
1990,u6KfmNIEccyUf7Q,0,1978,100,5,2020-07-12,NaT,0.0,IOS,0,44,173,0.5,0,2
1991,EWDlw6Bw6wmLjEv,0,1980,100,4,2017-06-24,NaT,0.0,AOS,1,42,1287,3.5,0,1
1992,vWCfEJkXGwfsaZA,0,1992,100,2,2019-02-23,NaT,0.0,AOS,0,30,678,1.9,0,0
1993,U1DaOX0pqAYVpA1,0,1996,100,2,2019-02-06,NaT,0.0,AOS,4,26,695,1.9,0,0
1994,sQH82xxffhkeDDs,0,1996,100,9,2020-01-08,NaT,0.0,AOS,3,26,359,1.0,0,0
1995,NDpIYrjAUOamM7U,0,1978,100,5,2020-01-17,NaT,0.0,AOS,2,44,350,1.0,0,2
1996,RtUqgNHeql1J2ZM,1,1995,100,4,2019-09-27,NaT,0.0,IOS,0,27,462,1.3,0,0
1997,xktpS2OHWMz8PTg,1,2002,100,6,2020-10-25,NaT,0.0,AOS,2,20,68,0.2,0,0
1998,19J1aCKidVnBKwU,0,1999,100,4,2018-01-16,NaT,0.0,IOS,3,23,1081,3.0,0,1
1999,baTufNxmRDX6Hlq,0,1990,100,9,2017-10-19,NaT,0.0,AOS,0,32,1170,3.2,0,1
2000,SGop52pFih7NvWI,1,1986,100,2,2018-06-21,NaT,0.0,IOS,0,36,925,2.5,0,1
2001,AyQzzVQwogYeLEC,1,1999,100,10,2019-06-28,NaT,1.0,IOS,2,23,553,1.5,0,0
2002,lLi8Zpx9EQSiJPB,1,1999,100,4,2020-06-02,NaT,0.0,AOS,3,23,213,0.6,0,0
2003,hRjo3bdW9S27pjA,1,1994,100,5,2019-09-30,NaT,0.0,IOS,3,28,459,1.3,0,0
2004,Pc8OXsqXEbYKfEq,1,1997,100,2,2019-08-20,NaT,1.0,IOS,4,25,500,1.4,0,0
2005,A1wUsq0dwm0JM2l,1,1995,100,7,2019-06-19,NaT,0.0,AOS,3,27,562,1.5,0,0
2006,LEGELQT2NMTLali,0,1995,100,8,2020-01-06,NaT,0.0,AOS,0,27,361,1.0,0,0
2007,shea9b5hyGiAcgv,1,1970,100,5,2020-10-22,NaT,0.0,AOS,4,52,71,0.2,0,2
2008,8P0b7ZI9xwjKm7L,0,1990,100,0,2020-12-03,NaT,1.0,IOS,1,32,29,0.1,0,0
2009,F644bTkYzI7JJiG,0,1992,100,2,2019-10-23,NaT,0.0,AOS,3,30,436,1.2,0,0
2010,EGIRyh7cet1jPck,0,2001,100,13,2018-07-03,NaT,0.0,AOS,4,21,913,2.5,0,1
2011,42Vs0hzwyeSxMwk,1,1999,100,10,2018-12-18,NaT,0.0,IOS,2,23,745,2.0,0,0
2012,2UmdpqeO71Fxxfk,0,1992,100,5,2020-07-29,NaT,0.0,IOS,1,30,156,0.4,0,0
2013,zpee9yklv9LY0jR,0,1991,100,10,2017-03-17,NaT,0.0,IOS,0,31,1386,3.8,0,1
2014,pyxbHaU8WGMwR9V,1,1983,100,0,2019-06-05,NaT,0.0,AOS,1,39,576,1.6,0,2
2015,1Yj6eX2da82OYDD,1,1991,100,3,2020-10-09,NaT,1.0,IOS,2,31,84,0.2,0,0
2016,0P3yVxJ3s5U2M9d,0,1985,100,5,2017-11-22,NaT,1.0,AOS,8,37,1136,3.1,0,1
2017,e0IFD4JHuhmVLQM,1,1993,100,4,2019-08-24,NaT,0.0,AOS,3,29,496,1.4,0,0
2018,zFdDTvkVoDSAGa8,1,1981,100,0,2020-11-23,NaT,0.0,AOS,0,41,39,0.1,0,2
2019,GJUu4FJR9IpTsBw,1,1997,100,3,2019-04-29,NaT,0.0,IOS,3,25,613,1.7,0,0
2020,C7lMkSEuGAwXCl8,0,1985,100,0,2018-03-27,NaT,0.0,IOS,6,37,1011,2.8,0,1
2021,9uaweh1i8iPStNT,1,1995,100,5,2020-11-14,NaT,0.0,AOS,3,27,48,0.1,0,0
2022,k2oGfZosyVczBIp,0,1992,100,6,2018-10-02,NaT,0.0,IOS,0,30,822,2.3,0,1
2023,ZVbBJQ1tcAMYgsO,1,1991,100,2,2016-08-25,NaT,0.0,AOS,7,31,1590,4.4,0,1
2024,iaNQPUE4wUwea6p,0,1994,100,2,2019-02-03,NaT,0.0,AOS,3,28,698,1.9,0,0
2025,WQ0HiF6jmLO2U7Z,1,1998,100,4,2019-07-10,NaT,0.0,IOS,3,24,541,1.5,0,0
2026,17T1QYCnRA2mDfs,0,1989,100,11,2018-02-26,NaT,0.0,IOS,4,33,1040,2.8,0,1
2027,AGvpbad1RF5mUEN,1,1993,100,1,2019-10-11,NaT,0.0,AOS,2,29,448,1.2,0,0
2028,qO1zYKdYe7KfGrN,0,1993,100,6,2018-03-18,NaT,0.0,AOS,0,29,1020,2.8,0,1
2029,Kdkp6B9QMTrHykb,1,1988,100,10,2018-01-06,NaT,0.0,AOS,0,34,1091,3.0,0,1
2030,6LvyicwHcjf304f,0,1999,100,9,2020-11-06,NaT,0.0,IOS,3,23,56,0.2,0,0
2031,nvpaoVmzrb7EBGq,0,1996,100,5,2019-10-07,NaT,1.0,AOS,4,26,452,1.2,0,0
2032,W6iAnCI9u8nFILy,1,1985,100,1,2017-06-01,NaT,0.0,AOS,9,37,1310,3.6,0,1
2033,gS6466rJKUyR1xL,0,1984,100,0,2018-06-19,NaT,0.0,IOS,2,38,927,2.5,0,2
2034,FDCNNSGCqRp4b82,0,1991,100,7,2018-12-01,NaT,0.0,AOS,1,31,762,2.1,0,1
2035,F1PhfostM77UXAx,0,1977,100,0,2020-05-01,NaT,0.0,IOS,0,45,245,0.7,0,2
2036,fD5wa4X79VmHWBK,1,1990,100,2,2016-11-29,NaT,0.0,IOS,1,32,1494,4.1,0,1
2037,gnmIWssd4Ud5xbg,0,1993,100,7,2017-08-17,NaT,0.0,AOS,9,29,1233,3.4,0,1
2038,o2wJrP6DvJ6pwsj,0,1994,100,7,2019-07-10,NaT,0.0,AOS,5,28,541,1.5,0,0
2039,Z6JNpJci8Vw4vVb,1,1983,100,0,2019-11-12,NaT,0.0,IOS,0,39,416,1.1,0,2
2040,Y95agurmep4sJyv,1,1989,100,2,2020-09-21,NaT,0.0,IOS,1,33,102,0.3,0,0
2041,SgrkT4GrsQC7AXT,0,1997,100,11,2020-02-09,NaT,0.0,AOS,2,25,327,0.9,0,0
2042,5Xfa6quKZxz5dlD,0,1988,100,12,2016-09-14,NaT,0.0,AOS,2,34,1570,4.3,0,1
2043,116hP8kz2xbautU,0,1999,100,10,2019-12-17,NaT,0.0,AOS,3,23,381,1.0,0,0
2044,KCOnzVksIrhtofg,1,2000,100,13,2018-12-11,NaT,1.0,AOS,1,22,752,2.1,0,0
2045,dWl3GFK0X8SHovV,1,1982,100,0,2018-09-19,NaT,1.0,AOS,3,40,835,2.3,0,2
2046,mVG7SCqwF2rnyRA,0,1977,100,2,2020-06-03,NaT,0.0,IOS,0,45,212,0.6,0,2
2047,rARFMt4sAAOcgVb,1,1997,100,5,2020-10-06,NaT,0.0,AOS,3,25,87,0.2,0,0
2048,ejz80LVgLwhsDMU,0,1994,100,5,2020-04-09,NaT,0.0,AOS,3,28,267,0.7,0,0
2049,IC8IjY3nfQtxTIO,0,1994,100,0,2018-03-27,NaT,0.0,IOS,4,28,1011,2.8,0,1
2050,PdB5Pb9q01dNkUP,0,1977,100,2,2016-05-08,NaT,0.0,AOS,0,45,1699,4.7,0,1
2051,P3HuDgRNNV8xvl5,1,1991,100,8,2017-06-01,NaT,0.0,IOS,9,31,1310,3.6,0,1
2052,gVoaFwU63MOmviK,0,2003,100,11,2017-12-30,NaT,0.0,AOS,5,19,1098,3.0,0,1
2053,46sSbKwrj4Togar,1,1988,100,1,2016-11-21,NaT,0.0,AOS,10,34,1502,4.1,0,1
2054,pQUgW7tkx5uywUg,1,1987,100,6,2018-08-09,NaT,0.0,IOS,0,35,876,2.4,0,1
2055,8ak56kSnlET5ElO,1,2000,100,6,2020-10-21,NaT,0.0,IOS,2,22,72,0.2,0,0
2056,ZQyDaKfjjqRHbno,1,1998,100,5,2017-08-25,NaT,0.0,AOS,4,24,1225,3.4,0,1
2057,AlQ7T40LFpOrZkH,1,1999,100,7,2018-05-14,NaT,0.0,IOS,6,23,963,2.6,0,1
2058,TuAn77tF2BfsxR2,1,1995,100,5,2020-03-08,NaT,0.0,AOS,0,27,299,0.8,0,0
2059,X9e1DyjGfhn6lKC,1,1993,100,4,2020-11-26,NaT,0.0,AOS,0,29,36,0.1,0,0
2060,mNhBNOJLDklB4g3,1,1987,100,4,2018-09-02,NaT,0.0,AOS,3,35,852,2.3,0,1
2061,zJfWG2MVOMBF3Xx,1,1996,100,7,2020-05-26,NaT,0.0,AOS,1,26,220,0.6,0,0
2062,HJHWXbcQEoQhsgC,1,1993,100,1,2019-03-27,NaT,0.0,IOS,1,29,646,1.8,0,0
2063,b0xE65R8qSsMjKt,1,1995,100,9,2016-09-01,NaT,0.0,AOS,0,27,1583,4.3,0,1
2064,IPxMmLC2CwaHffi,0,1996,100,9,2019-12-15,NaT,1.0,IOS,5,26,383,1.0,0,0
2065,czdhCziSvLyz9vP,1,1995,100,9,2020-07-02,NaT,0.0,AOS,1,27,183,0.5,0,0
2066,a4V9MjPW7vrcUVy,0,1996,100,5,2018-03-06,NaT,0.0,IOS,3,26,1032,2.8,0,1
2067,B7fLPWbt0Uk6gkb,1,1989,100,3,2020-12-12,NaT,1.0,AOS,0,33,20,0.1,0,0
2068,xB7MQoiJk9jIh1L,0,1996,100,8,2018-05-29,NaT,0.0,AOS,4,26,948,2.6,0,1
2069,7Ky7wgHgzoB6WiH,1,1993,100,3,2020-04-26,NaT,0.0,AOS,0,29,250,0.7,0,0
2070,AQbl9Z8CSQY5Dsc,1,1992,100,5,2019-08-07,NaT,0.0,AOS,7,30,513,1.4,0,0
2071,elPf1zTUadYsCWw,0,1995,100,2,2020-05-01,NaT,0.0,IOS,1,27,245,0.7,0,0
2072,wIsNGLvBYFeTShD,1,1990,100,7,2018-04-30,NaT,0.0,IOS,0,32,977,2.7,0,1
