,user_id,membership_type,total_order_cnt,total_cost,avg_coupon_amt,avg_point_amt,weekly_order_cnt,monthly_order_cnt,avg_cost,avg_item_cost,last_date,days_of_recency,R_score,F_score,M_score,km_label
1906,37wrCJPmkYMZDN9,300,73.0,1995920.0,-986.3013698630136,0.0,3.3181818181818183,12.166666666666664,27341.37,15357.53,2020-06-23,175,4,4,4,1
1907,AgWQpTUjOybCtML,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,17000.0,2020-03-06,66,2,1,1,0
1908,ECbyHgNHljJAIBe,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,32000.0,2020-01-12,12,1,1,2,3
1909,zNZrG3aSF9KWU9R,400,20.0,572200.0,-1025.0,0.0,1.6666666666666667,3.333333333333333,28610.0,11840.0,2020-06-24,176,4,2,3,2
1910,GmMxPVtx8nYK5Sw,100,1.0,12500.0,0.0,0.0,1.0,1.0,12500.0,4000.0,2020-06-20,172,4,1,1,4
1911,vepwKifs4t4mxob,400,47.0,1585200.0,-553.1914893617021,0.0,2.35,7.833333333333332,33727.66,28557.45,2020-06-30,182,5,3,4,1
1912,8eQzc4ZQpIav14Y,100,2.0,50000.0,0.0,0.0,1.0,2.0,25000.0,20500.0,2020-04-21,112,3,1,2,4
1913,MW5lHTPnkKXPMDB,300,18.0,957000.0,0.0,0.0,1.5,3.6,53166.67,9611.11,2020-06-28,180,4,2,3,2
1914,L8cXItZIRFhBqxH,500,142.0,5625380.0,-968.3098591549297,0.0,4.8965517241379315,23.66666666666667,39615.35,19319.58,2020-06-29,181,5,5,5,1
1915,jkIUtBwmZBnnxMW,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,0.0,2020-05-22,143,4,1,2,4
1916,ozK0JUpO2pc7IK9,300,6.0,280000.0,-833.3333333333335,0.0,1.0,2.0,46666.67,32083.33,2020-05-26,147,4,1,3,2
1917,oEXi7ruHKHnWTY9,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,0.0,2020-06-25,177,4,1,1,4
1918,8fkfzS6DCmu0iiM,500,66.0,798000.0,-393.93939393939394,0.0,2.8695652173913038,11.0,12090.91,151.52,2020-06-26,178,4,4,3,1
1919,317xUcBXCVA0y1r,100,2.0,66500.0,0.0,0.0,1.0,2.0,33250.0,29250.0,2020-01-26,26,1,1,2,3
1920,1exKRueQBbnMOOS,400,54.0,1110500.0,-1388.888888888889,0.0,2.0769230769230766,9.0,20564.81,18018.52,2020-06-29,181,5,3,4,1
1921,FE8FCNc5En8VQCg,100,1.0,32900.0,0.0,0.0,1.0,1.0,32900.0,0.0,2020-03-12,72,2,1,2,3
1922,kWnYb4RTSNSLrtD,300,37.0,1160000.0,-2243.2432432432433,0.0,2.176470588235294,7.4,31351.35,26432.43,2020-05-09,130,4,3,4,1
1923,vJOh36DKcgsZKRK,100,1.0,35500.0,0.0,0.0,1.0,1.0,35500.0,28000.0,2020-02-07,38,2,1,2,3
1924,sGNTbyDj2MT3L5k,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,0.0,2020-02-06,37,2,1,1,0
1925,87nfnOYBSEEvqxA,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,40000.0,2020-01-10,10,1,1,2,3
1926,wmLHtDEkY8fNFOm,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,39000.0,2020-04-09,100,3,1,2,4
1927,37flAflDrW77CIo,300,6.0,380100.0,0.0,0.0,1.2,2.0,63350.0,3500.0,2020-06-30,182,5,1,3,2
1928,ou1vS4qKsbIH2w5,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,33000.0,2020-06-28,180,4,1,2,4
1929,u1zWHi4RpRnYSnu,300,41.0,1298000.0,-804.8780487804878,0.0,3.1538461538461537,10.25,31658.54,24041.46,2020-06-30,182,5,3,4,1
1930,m0TuakHlLLnjXVq,100,2.0,28000.0,0.0,0.0,1.0,1.0,14000.0,5500.0,2020-02-05,36,2,1,1,0
1931,L0KxpykqgTbdT9x,100,1.0,27500.0,-5000.0,0.0,1.0,1.0,27500.0,21000.0,2020-02-13,44,2,1,1,0
1932,b7EVbK27bzs4cyj,400,76.0,3662400.0,-1815.7894736842104,0.0,2.6206896551724137,12.666666666666664,48189.47,36301.32,2020-06-30,182,5,4,5,1
1933,Aw1XD0bu2wNthNA,300,19.0,330500.0,-526.3157894736842,0.0,1.1875,3.1666666666666665,17394.74,473.68,2020-06-20,172,4,2,3,2
1934,17ERJ4vDuchiiD8,100,3.0,81500.0,-5000.0,0.0,1.5,3.0,27166.67,21500.0,2020-01-22,22,1,1,2,3
1935,aKUl80MxbkyxzM3,100,3.0,82300.0,-1000.0,0.0,1.0,3.0,27433.33,23766.67,2020-01-30,30,1,1,2,3
1936,MqzfIl9Tm2o1Dat,500,70.0,4280200.0,-1100.0,0.0,2.8,11.666666666666664,61145.71,57581.43,2020-06-30,182,5,4,5,1
1937,HwThgIPZTIL2FNX,100,1.0,27500.0,0.0,0.0,1.0,1.0,27500.0,22000.0,2020-02-28,59,2,1,1,0
1938,KJ4tIFpwYSUMjzT,100,1.0,13500.0,0.0,0.0,1.0,1.0,13500.0,8000.0,2020-03-17,77,2,1,1,0
1939,8kswSFljoFE53Uh,100,2.0,72300.0,0.0,0.0,1.0,2.0,36150.0,29400.0,2020-01-20,20,1,1,2,3
1940,3VG2HZcEm5TxQSD,300,18.0,381160.0,-2083.333333333333,0.0,1.5,3.0,21175.56,11161.11,2020-06-18,170,4,2,3,2
1941,WNA70b8M4I4RipX,100,1.0,22000.0,0.0,-1300.0,1.0,1.0,22000.0,17000.0,2020-03-07,67,2,1,1,0
1942,YLhQ1swzDFLvq2T,100,1.0,37000.0,0.0,0.0,1.0,1.0,37000.0,0.0,2020-01-02,2,1,1,2,3
1943,pCRGAwWsQaqjCLp,100,1.0,26500.0,-5000.0,0.0,1.0,1.0,26500.0,0.0,2020-02-24,55,2,1,1,0
1944,ILPVvMVxdlCzrGJ,400,38.0,1416200.0,-1605.2631578947367,0.0,1.7272727272727273,6.333333333333332,37268.42,25228.95,2020-06-28,180,4,3,4,1
1945,YmGuibNC8UetQuJ,100,1.0,24500.0,0.0,0.0,1.0,1.0,24500.0,0.0,2020-05-10,131,4,1,1,4
1946,17T1QYCnRA2mDfs,100,1.0,25000.0,0.0,0.0,1.0,1.0,25000.0,20500.0,2020-02-18,49,2,1,1,0
1947,3uYswdPicjfSKeL,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,36000.0,2020-01-08,8,1,1,2,3
1948,iaCOmPnayiY40Nt,100,1.0,35500.0,0.0,0.0,1.0,1.0,35500.0,32000.0,2020-01-06,6,1,1,2,3
1949,04epUsovKTEjBHO,100,2.0,45000.0,0.0,0.0,1.0,2.0,22500.0,12250.0,2020-02-28,59,2,1,2,3
1950,YGs0f8Mznv7RqK5,100,1.0,27000.0,0.0,0.0,1.0,1.0,27000.0,0.0,2020-03-12,72,2,1,1,0
1951,V3rKh71pov07hEP,100,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2020-05-07,128,4,1,1,4
1952,gVoaFwU63MOmviK,100,1.0,28600.0,0.0,0.0,1.0,1.0,28600.0,0.0,2020-05-22,143,4,1,1,4
1953,RVLXX3x71ZAOogz,500,196.0,16254821.0,-150.51020408163262,0.0,7.0,32.666666666666664,82932.76,72096.43,2020-06-30,182,5,5,5,1
1954,8VP8HXMJxdtoAKU,100,1.0,11500.0,0.0,0.0,1.0,1.0,11500.0,5000.0,2020-01-12,12,1,1,1,0
1955,rayJCBzFPDsQGsz,100,1.0,27000.0,0.0,0.0,1.0,1.0,27000.0,20000.0,2020-02-21,52,2,1,1,0
1956,tpB6MqfY59gZ1W4,300,66.0,2701080.0,-984.8484848484848,0.0,3.3,11.0,40925.45,32484.85,2020-06-25,177,4,4,4,1
1957,N2JSXRGR2E6IKhK,300,6.0,297500.0,-833.3333333333335,0.0,1.2,1.5,49583.33,0.0,2020-06-18,170,4,1,3,2
1958,UbzZkyQC3vGRajw,500,74.0,3218980.0,-783.7837837837837,0.0,3.083333333333333,12.333333333333336,43499.73,25601.35,2020-06-25,177,4,4,5,1
1959,wIIPuDr1cheRouL,100,3.0,49000.0,0.0,0.0,1.0,1.0,16333.33,6666.67,2020-03-03,63,2,1,2,3
1960,dPjIYC11O9mtkDy,100,1.0,23000.0,0.0,0.0,1.0,1.0,23000.0,18000.0,2020-02-25,56,2,1,1,0
1961,y5IeCwsh7n25zCl,300,45.0,1975800.0,-1355.5555555555557,0.0,1.9565217391304348,7.5,43906.67,39851.11,2020-06-16,168,4,3,4,1
1962,GKN0bIKiJizeQLN,100,1.0,41900.0,0.0,0.0,1.0,1.0,41900.0,34000.0,2020-03-14,74,2,1,2,3
1963,sTUWklJT4FTRoPe,100,2.0,43400.0,-2500.0,0.0,1.0,1.0,21700.0,0.0,2020-03-16,76,2,1,2,3
1964,LTUQwX6jAVEBPrv,100,2.0,17000.0,0.0,0.0,1.0,2.0,8500.0,0.0,2020-01-23,23,1,1,1,0
1965,TAN1LMUQZaABTgM,100,1.0,26000.0,-5000.0,0.0,1.0,1.0,26000.0,19500.0,2020-05-08,129,4,1,1,4
1966,GL8oNOJnL5KjLxX,100,1.0,24500.0,0.0,0.0,1.0,1.0,24500.0,0.0,2020-01-07,7,1,1,1,0
1967,wgFZf7vaUrbpyi0,300,25.0,788200.0,-1480.0,0.0,1.9230769230769231,5.0,31528.0,23928.0,2020-05-26,147,4,2,3,2
1968,00ao9gSD07jJ8RS,100,1.0,24500.0,0.0,0.0,1.0,1.0,24500.0,20000.0,2020-01-12,12,1,1,1,0
1969,o88KUTkBI9Os07G,300,23.0,1096000.0,-1347.8260869565215,0.0,1.3529411764705883,3.8333333333333335,47652.17,43369.57,2020-06-26,178,4,2,4,2
1970,pDOWjQ5u09CtvFG,100,1.0,42500.0,0.0,0.0,1.0,1.0,42500.0,35000.0,2020-01-27,27,1,1,2,3
1971,ITRksJKH5CP9Bbz,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,0.0,2020-02-26,57,2,1,2,3
1972,kI4FNaAfXVzk6kY,100,1.0,24000.0,-5000.0,0.0,1.0,1.0,24000.0,0.0,2020-02-25,56,2,1,1,0
1973,PgaPBgkeaiRIvl0,100,1.0,25500.0,-5000.0,0.0,1.0,1.0,25500.0,20500.0,2020-01-19,19,1,1,1,0
1974,u0pVK3zs2EFXHZs,100,1.0,11500.0,0.0,0.0,1.0,1.0,11500.0,0.0,2020-04-01,92,3,1,1,4
1975,3CJdtb2w2qRKr9u,100,1.0,44500.0,0.0,0.0,1.0,1.0,44500.0,0.0,2020-01-14,14,1,1,2,3
1976,6ALeXKszExntqlY,100,2.0,33000.0,0.0,0.0,1.0,1.0,16500.0,16000.0,2020-04-30,121,4,1,2,4
1977,sVsAVPZdAqt2Yky,300,34.0,948000.0,-823.5294117647059,0.0,2.0,5.666666666666668,27882.35,22985.29,2020-06-29,181,5,3,3,1
1978,8RwQsz4oxF3Objx,100,1.0,33000.0,0.0,0.0,1.0,1.0,33000.0,0.0,2020-03-30,90,2,1,2,3
1979,JzQcXxLLqrtmYis,100,1.0,36000.0,0.0,0.0,1.0,1.0,36000.0,27000.0,2020-02-06,37,2,1,2,3
1980,mnAbJyMsYvC4olg,100,1.0,6000.0,0.0,0.0,1.0,1.0,6000.0,0.0,2020-04-06,97,3,1,1,4
1981,D5U2CaavWB5r8AQ,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,19500.0,2020-05-01,122,4,1,1,4
1982,en9IYkqaIvejJtM,300,39.0,806680.0,-1512.820512820513,0.0,2.0526315789473686,7.8,20684.1,13623.08,2020-06-24,176,4,3,3,1
1983,XfD2geaPpIAoJGC,100,2.0,40200.0,0.0,0.0,1.0,2.0,20100.0,0.0,2020-01-08,8,1,1,2,3
1984,cqhKGfs2yvQWe4k,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,38500.0,2020-03-04,64,2,1,2,3
1985,qO1zYKdYe7KfGrN,100,2.0,38500.0,0.0,0.0,1.0,1.0,19250.0,7500.0,2020-03-14,74,2,1,2,3
1986,emyw5WEYgRuJ3Kp,100,1.0,23000.0,0.0,0.0,1.0,1.0,23000.0,17500.0,2020-02-06,37,2,1,1,0
1987,dAJ0fxWE6R28WEI,400,39.0,1642600.0,-205.12820512820514,0.0,1.625,6.5,42117.95,23015.38,2020-06-28,180,4,3,4,1
1988,dtjMKFK9r23qNOG,100,1.0,12500.0,0.0,0.0,1.0,1.0,12500.0,0.0,2020-02-09,40,2,1,1,0
1989,ZU43MLrvceSOj5W,100,1.0,24900.0,-5000.0,0.0,1.0,1.0,24900.0,18400.0,2020-03-29,89,2,1,1,0
1990,NDnAzBJ9mua7ptQ,100,1.0,30000.0,-5000.0,0.0,1.0,1.0,30000.0,0.0,2020-04-26,117,3,1,1,4
1991,FZyjOfTvrPyWIfo,300,109.0,3496050.0,-779.8165137614681,0.0,3.8928571428571432,18.166666666666668,32073.85,25622.48,2020-06-27,179,4,5,5,1
1992,Cjy8QaKYUWXoXoh,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,20000.0,2020-03-05,65,2,1,1,0
1993,yWTP93BmV4obbUJ,300,30.0,1149200.0,-766.6666666666665,0.0,1.7647058823529411,5.0,38306.67,21460.0,2020-06-13,165,4,2,4,2
1994,CVxxqLUy0OSHuHx,100,1.0,45500.0,0.0,0.0,1.0,1.0,45500.0,39000.0,2020-01-12,12,1,1,2,3
1995,irKJDcvPmRExMwE,100,1.0,48000.0,0.0,0.0,1.0,1.0,48000.0,38000.0,2020-01-17,17,1,1,2,3
1996,NJkMfqBTDQ9yktJ,300,24.0,751200.0,-583.3333333333334,-58.33333333333334,1.7142857142857142,4.0,31300.0,7704.17,2020-06-14,166,4,2,3,2
1997,iPY0BrgqtNzYwbg,100,1.0,36000.0,0.0,0.0,1.0,1.0,36000.0,30000.0,2020-04-28,119,3,1,2,4
1998,56e9T5ScoxMsyUY,300,38.0,1542300.0,-1236.842105263158,0.0,1.809523809523809,6.333333333333332,40586.84,26902.63,2020-06-20,172,4,3,4,1
1999,lZ7N124qRr8wCKw,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,19000.0,2020-01-31,31,2,1,1,0
2000,EWchycyWmtw0DXA,100,1.0,48000.0,0.0,0.0,1.0,1.0,48000.0,40000.0,2020-02-07,38,2,1,2,3
2001,qekbNPldTGFs4jQ,300,14.0,855500.0,-1214.2857142857142,0.0,1.4,2.333333333333333,61107.14,58071.43,2020-06-22,174,4,1,3,2
2002,USxp993pbISGALH,100,1.0,25500.0,0.0,0.0,1.0,1.0,25500.0,19500.0,2020-03-27,87,2,1,1,0
2003,X2q5JS54hD4PRFD,300,22.0,865500.0,-954.5454545454544,0.0,1.2941176470588236,3.6666666666666665,39340.91,26050.0,2020-06-29,181,5,2,3,2
2004,mnpNr44VL99YCY6,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,15000.0,2020-02-10,41,2,1,1,0
2005,PDDJV9lfwnfTJlY,300,88.0,2155060.0,-579.5454545454545,0.0,3.1428571428571432,14.666666666666664,24489.32,18746.59,2020-06-29,181,5,4,4,1
2006,CrljWMjuu69gWiM,100,1.0,43000.0,0.0,0.0,1.0,1.0,43000.0,37000.0,2020-02-06,37,2,1,2,3
2007,dWl3GFK0X8SHovV,100,1.0,24100.0,0.0,0.0,1.0,1.0,24100.0,20600.0,2020-01-04,4,1,1,1,0
2008,uYEktPe6dXlO0U4,300,31.0,1043020.0,-645.1612903225806,0.0,1.631578947368421,5.166666666666667,33645.81,6367.74,2020-06-24,176,4,3,4,1
2009,Xz2lDcwdrWYc2tG,300,55.0,1801400.0,-1127.2727272727273,0.0,2.0370370370370368,9.166666666666666,32752.73,27925.45,2020-06-30,182,5,3,4,1
2010,xtTgPgVML4iNVqK,100,1.0,33000.0,0.0,0.0,1.0,1.0,33000.0,27500.0,2020-02-11,42,2,1,2,3
2011,f8h8XmANxsWZR5s,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,38000.0,2020-03-08,68,2,1,2,3
2012,QBeXEZ9GQKv9xlz,500,73.0,2831900.0,-1178.082191780822,0.0,2.703703703703704,12.166666666666664,38793.15,19986.3,2020-06-27,179,4,4,4,1
2013,0xP02dxW84W4GVP,100,1.0,46210.0,0.0,0.0,1.0,1.0,46210.0,0.0,2020-03-13,73,2,1,2,3
2014,uDnOZIqPQq4oTGJ,300,14.0,491300.0,-642.8571428571429,0.0,1.1666666666666667,2.8,35092.86,29271.43,2020-06-14,166,4,1,3,2
2015,woSTcY0L91ALTpe,100,1.0,43500.0,-5000.0,0.0,1.0,1.0,43500.0,37000.0,2020-04-19,110,3,1,2,4
2016,1YGM3erPGuX080q,300,10.0,374400.0,-1500.0,0.0,1.1111111111111112,2.5,37440.0,0.0,2020-06-24,176,4,1,3,2
2017,biPgiXUi2WWVDt6,100,1.0,39000.0,0.0,0.0,1.0,1.0,39000.0,32000.0,2020-01-05,5,1,1,2,3
2018,p6f3nr7eokkvjSa,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,29000.0,2020-05-05,126,4,1,2,4
2019,8ZE01IrK8JbSGri,100,3.0,66600.0,-2000.0,0.0,1.0,3.0,22200.0,18866.67,2020-01-28,28,1,1,2,3
2020,2pslIosBkQooDts,500,77.0,2261420.0,-1142.857142857143,0.0,2.9615384615384617,12.833333333333336,29369.09,15270.13,2020-06-30,182,5,4,4,1
2021,KxcEDMGxMOi1c6j,300,37.0,1229020.0,-864.8648648648648,-10.0,1.85,6.166666666666668,33216.76,12591.89,2020-06-29,181,5,3,4,1
2022,iEP9nzFuZgZMrHG,300,14.0,473400.0,0.0,0.0,1.1666666666666667,2.333333333333333,33814.29,10678.57,2020-06-14,166,4,1,3,2
2023,IB5FhPcmIZy8nuy,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,20000.0,2020-06-29,181,5,1,1,4
2024,X34MGzAAHqGljH8,100,1.0,25000.0,0.0,0.0,1.0,1.0,25000.0,14000.0,2020-01-16,16,1,1,1,0
2025,6IZMioaRtVPsMqL,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,15000.0,2020-05-19,140,4,1,1,4
2026,3U4jjnTFreb34P6,300,22.0,1268200.0,-1136.3636363636365,0.0,1.5714285714285714,3.6666666666666665,57645.45,28636.36,2020-06-15,167,4,2,4,2
2027,5x0DjKoYASSz2p6,300,23.0,706500.0,-304.3478260869565,0.0,2.555555555555556,5.75,30717.39,26913.04,2020-06-24,176,4,2,3,2
2028,AxzQ2ZOWGaOcXor,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,32000.0,2020-03-28,88,2,1,2,3
2029,HE55wxZ9Z4MJtKW,400,64.0,2133200.0,-1156.25,0.0,2.9090909090909087,10.666666666666666,33331.25,28229.69,2020-06-30,182,5,4,4,1
2030,r6oOvtXWScNFzhS,100,3.0,47500.0,0.0,0.0,1.5,3.0,15833.33,9166.67,2020-01-12,12,1,1,2,3
2031,U4mHMkfCmLXAgpy,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,25000.0,2020-06-20,172,4,1,2,4
2032,RtPnOWrmqkllgFS,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,0.0,2020-05-11,132,4,1,2,4
2033,rcLnOjzyl0qWrtP,100,1.0,45200.0,0.0,0.0,1.0,1.0,45200.0,42700.0,2020-01-28,28,1,1,2,3
2034,u5DK7aEAtteuN8F,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,26000.0,2020-03-15,75,2,1,2,3
2035,jAy2y5LuMKWIHyX,100,1.0,34500.0,0.0,0.0,1.0,1.0,34500.0,29500.0,2020-01-31,31,2,1,2,3
2036,aM2iEMtJLGn8mIB,300,43.0,1988500.0,-1232.5581395348838,0.0,1.9545454545454544,7.166666666666668,46244.19,42583.72,2020-06-16,168,4,3,4,1
2037,5tJKYxnrGKOcP6z,100,1.0,46500.0,0.0,0.0,1.0,1.0,46500.0,40000.0,2020-03-06,66,2,1,2,3
2038,ZzFDOzTYNr3aGAV,100,1.0,25500.0,0.0,0.0,1.0,1.0,25500.0,19500.0,2020-01-03,3,1,1,1,0
2039,JhZ9HvysIbjizqR,300,47.0,1478600.0,-531.9148936170212,0.0,2.0434782608695654,7.833333333333332,31459.57,23044.68,2020-06-30,182,5,3,4,1
2040,WbnWGHCG4cZK5Jj,300,44.0,1069900.0,-1250.0,0.0,1.9130434782608696,7.333333333333332,24315.91,17761.36,2020-06-26,178,4,3,4,1
2041,LWqjxgyq9lkPBGK,100,1.0,42500.0,0.0,0.0,1.0,1.0,42500.0,35000.0,2020-02-13,44,2,1,2,3
2042,BI7nThdG2JbhvdS,100,1.0,66500.0,0.0,0.0,1.0,1.0,66500.0,0.0,2020-01-21,21,1,1,2,3
2043,Z5FaJtKzMXkUM0Y,100,1.0,28300.0,0.0,0.0,1.0,1.0,28300.0,22300.0,2020-03-16,76,2,1,1,0
2044,L5QCZIOw9PQsZXn,100,2.0,41500.0,0.0,0.0,2.0,2.0,20750.0,14750.0,2020-03-22,82,2,1,2,3
2045,Rm5hvkXdhXUSYHB,100,1.0,17000.0,0.0,0.0,1.0,1.0,17000.0,11000.0,2020-03-10,70,2,1,1,0
2046,yWFoqsatBLHdak4,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,28000.0,2020-01-17,17,1,1,1,0
2047,4ZMbWuKgzCpHFJ8,300,28.0,878700.0,-1500.0,-131.42857142857142,1.6470588235294117,4.666666666666667,31382.14,22078.57,2020-06-25,177,4,2,3,2
2048,366y8YGsko1oH0f,100,1.0,37000.0,0.0,0.0,1.0,1.0,37000.0,0.0,2020-02-15,46,2,1,2,3
2049,XG0LdjzLZuzDraW,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,20000.0,2020-01-22,22,1,1,1,0
2050,4BVO4KJWteYElu1,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,25000.0,2020-05-30,151,4,1,2,4
2051,zpee9yklv9LY0jR,100,1.0,32100.0,0.0,0.0,1.0,1.0,32100.0,24100.0,2020-03-23,83,2,1,2,3
2052,aPABYy1dHYFOMlc,100,2.0,57000.0,0.0,0.0,2.0,2.0,28500.0,19750.0,2020-01-13,13,1,1,2,3
2053,EMw7MRzkXUf2GN7,300,6.0,252250.0,-833.3333333333335,0.0,1.2,3.0,42041.67,12800.0,2020-06-24,176,4,1,3,2
2054,bmFqXcbD7fjkhuP,100,1.0,26400.0,0.0,0.0,1.0,1.0,26400.0,16900.0,2020-01-04,4,1,1,1,0
2055,x4V1ZpH513TEkEA,400,95.0,3627400.0,0.0,0.0,3.6538461538461537,15.833333333333336,38183.16,33962.11,2020-06-30,182,5,4,5,1
2056,l1nXys8aKuKNyiD,300,15.0,809400.0,-333.3333333333333,0.0,3.75,7.5,53960.0,32860.0,2020-04-28,119,3,1,3,2
2057,GT0Ok433w62kAuC,100,1.0,24200.0,0.0,-440.0,1.0,1.0,24200.0,17300.0,2020-02-08,39,2,1,1,0
2058,AA864YlUOEWbUTw,100,2.0,28500.0,0.0,0.0,1.0,1.0,14250.0,4000.0,2020-02-12,43,2,1,1,0
2059,K4eKO4kMbmmVcGL,100,1.0,15600.0,0.0,0.0,1.0,1.0,15600.0,15600.0,2020-02-14,45,2,1,1,0
2060,3M8Ly2c6Iz8Z3r9,100,1.0,43000.0,0.0,0.0,1.0,1.0,43000.0,40000.0,2020-03-05,65,2,1,2,3
2061,r3VUS527g96Jl7u,300,11.0,276400.0,0.0,0.0,1.2222222222222223,1.8333333333333333,25127.27,4536.36,2020-06-05,157,4,1,3,2
2062,lLi8Zpx9EQSiJPB,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,0.0,2020-03-01,61,2,1,1,0
2063,faXcFKlq27CVwPX,100,1.0,14500.0,0.0,0.0,1.0,1.0,14500.0,0.0,2020-05-13,134,4,1,1,4
2064,UeMiKvXfNxlRPcL,300,31.0,1749650.0,-1225.8064516129034,0.0,2.2142857142857144,6.2,56440.32,42116.13,2020-06-18,170,4,3,4,1
2065,25V7QN9dHocj0kH,300,50.0,1187420.0,0.0,0.0,2.7777777777777777,8.333333333333334,23748.4,20560.0,2020-06-30,182,5,3,4,1
2066,yaCpBxzlQLu1mfY,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,22000.0,2020-03-03,63,2,1,1,0
2067,o2wJrP6DvJ6pwsj,100,1.0,30500.0,0.0,0.0,1.0,1.0,30500.0,0.0,2020-03-09,69,2,1,2,3
2068,9boOlZzhAaaGbd8,300,26.0,831600.0,-730.7692307692308,0.0,2.0,4.333333333333333,31984.62,20907.69,2020-06-30,182,5,2,3,2
2069,nK7otETdBEyXOup,300,19.0,731600.0,-1684.2105263157896,0.0,1.4615384615384617,3.1666666666666665,38505.26,15336.84,2020-06-08,160,4,2,3,2
2070,3bbd9aJvAMfzC1o,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,27000.0,2020-01-10,10,1,1,2,3
2071,cXcaVS9GjwBHMv8,100,2.0,44500.0,0.0,0.0,2.0,2.0,22250.0,17250.0,2020-01-21,21,1,1,2,3
2072,lQdd2H3C9zwXs1c,100,1.0,32900.0,0.0,0.0,1.0,1.0,32900.0,28900.0,2020-04-05,96,3,1,2,4
2073,kDjl0UWrZhk1zgh,100,1.0,15000.0,0.0,0.0,1.0,1.0,15000.0,9000.0,2020-03-18,78,2,1,1,0
2074,ZwiHyQmaHIZ2CRy,100,1.0,39500.0,0.0,0.0,1.0,1.0,39500.0,33000.0,2020-01-22,22,1,1,2,3
2075,ikBoagln8C8jUMz,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,29000.0,2020-06-21,173,4,1,2,4
2076,2pRZryMuKfiNdLF,300,39.0,1729600.0,-1102.5641025641023,0.0,1.6956521739130437,6.5,44348.72,37958.97,2020-06-30,182,5,3,4,1
2077,oSZiXqfmAVSqdEF,100,1.0,41100.0,0.0,0.0,1.0,1.0,41100.0,0.0,2020-01-04,4,1,1,2,3
2078,Cak09rXrnmJpeNW,100,1.0,45500.0,0.0,0.0,1.0,1.0,45500.0,39000.0,2020-03-15,75,2,1,2,3
2079,NuFy8P7m6yDeNcb,100,1.0,20000.0,0.0,-530.0,1.0,1.0,20000.0,12500.0,2020-01-01,1,1,1,1,0
2080,sJTIeMM7m1UrSdP,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,14000.0,2020-01-10,10,1,1,1,0
2081,b0xE65R8qSsMjKt,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,23500.0,2020-03-18,78,2,1,2,3
2082,mRWMyxCdceAEkLX,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,21000.0,2020-05-12,133,4,1,1,4
2083,R2WmUIJPNqooqGv,300,15.0,327600.0,-333.3333333333333,0.0,1.25,2.5,21840.0,10866.67,2020-06-23,175,4,1,3,2
2084,nx79UHwDdnubDtl,100,1.0,31500.0,0.0,0.0,1.0,1.0,31500.0,24000.0,2020-05-19,140,4,1,2,4
2085,ntvl40tZdCGIEb6,300,17.0,959100.0,0.0,0.0,2.125,8.5,56417.65,1352.94,2020-06-30,182,5,2,3,2
2086,ONFVxEkTYgv0ERz,100,2.0,39950.0,0.0,0.0,2.0,2.0,19975.0,18975.0,2020-02-26,57,2,1,2,3
2087,jhKOTgdCXxz1mvE,100,1.0,40500.0,0.0,0.0,1.0,1.0,40500.0,0.0,2020-03-18,78,2,1,2,3
2088,H2jHabcUYaxOLdE,500,85.0,2350400.0,-1011.7647058823527,0.0,3.4,14.166666666666664,27651.76,25057.65,2020-06-29,181,5,4,4,1
