user,item,item_group,rating
it16kX11GWLV1jA,5JJOm1g05kKhl9y,38,4.0
EjZEH8Dih5Th33p,5JJOm1g05kKhl9y,38,4.0
UM0J2D1hQRUnFF9,5JJOm1g05kKhl9y,38,5.0
9DxtprnurOx9kfA,5JJOm1g05kKhl9y,38,5.0
41JBbUCli9CEgcy,5JJOm1g05kKhl9y,38,5.0
xHJLlDVCf51geVK,tPwODG7jNCQXwgV,4,3.0
wC2Qc2UBsrggMrB,tPwODG7jNCQXwgV,4,4.0
jd2Ip1MgAQ0XgzW,tPwODG7jNCQXwgV,4,4.0
DLLPsFh7DB5rx9N,tPwODG7jNCQXwgV,4,5.0
DTnC1vnx3P3warx,Y2yov2AuvuVnt3g,5,4.0
5AT49toVDSYHZoa,Y2yov2AuvuVnt3g,5,4.0
Qx3onFc9zE1pPij,Y2yov2AuvuVnt3g,5,5.0
YmpiXV85CqwsOlC,Y2yov2AuvuVnt3g,5,5.0
IA2xTfFPHpPf0fr,Y2yov2AuvuVnt3g,5,4.0
5qaVMh8JUwu2YnH,KVbcurDzHg30FFL,4,5.0
BFexuSNbQOoNkxu,KVbcurDzHg30FFL,4,5.0
YmpiXV85CqwsOlC,KVbcurDzHg30FFL,4,5.0
h8OlP6GBv246zpm,Nwc0TdB07iuIsk6,21,4.0
IRpleXE9RjOgtF7,mN6KDf3Tnl96ao7,10,5.0
8BRA5GWHMOOUcja,1CSBMFRsQwPnBcC,31,2.0
hqqmMCOBPX6fYNG,1CSBMFRsQwPnBcC,31,5.0
yIIleBAEYBjQame,1CSBMFRsQwPnBcC,31,5.0
rnHb8bGs8WZ2Mqe,1CSBMFRsQwPnBcC,31,5.0
KVzoTJtQngpEQYO,0ifn3Yoham1Vy6t,15,2.0
ptdvYxyPOVcA1ex,ZQ5LZmqiJmCtfJh,13,4.0
aUt2mvdpElwoWwP,fMfoJ7r7xLIlThf,21,5.0
hVwsRUjlTWMjcQi,fMfoJ7r7xLIlThf,21,5.0
vUPEJ999G7spyeq,RXRiHhYGIuCbm7P,12,5.0
oWv7Vk4VWOyNpfV,sS691oqoFUZ8pWm,10,5.0
jtopmT5UX6Ne74u,O2TkK2gEKutrNj3,3,3.0
FzUWQPfEqPDGFLB,FCxVe135mc2pT3M,21,5.0
YqOQqGCrnLx9eh8,FCxVe135mc2pT3M,21,5.0
uHCkBtILWUOaAW6,ic5YwkQM33xN6k0,29,5.0
DTnC1vnx3P3warx,ic5YwkQM33xN6k0,29,5.0
rCvoPgz2yx6DAS4,ic5YwkQM33xN6k0,29,5.0
ENJkzu6eN9YPcZt,py1aOHZ72iJPRdX,44,3.0
JOOhYqtHFQJPXDS,py1aOHZ72iJPRdX,44,2.0
HWbhuHsXE19Tq0Y,GFQa8QvXsMp7t7V,8,3.0
08riK0hpW7dz7R2,GFQa8QvXsMp7t7V,8,5.0
8BRA5GWHMOOUcja,GFQa8QvXsMp7t7V,8,3.0
3X490WU68hXZPTs,GFQa8QvXsMp7t7V,8,4.0
d54JRjbopS7uTNn,Fweu1S1vB6O5Mgh,19,5.0
OzacO3gqXmDcwmf,Fweu1S1vB6O5Mgh,19,5.0
XnPW66KTKYqBUSC,noJV7KDa6nEhFqE,28,4.0
T76M0ZLBUKs2aMA,noJV7KDa6nEhFqE,28,5.0
cfhTo032rTtEkLe,noJV7KDa6nEhFqE,28,5.0
HWbhuHsXE19Tq0Y,NfjvCcZqpaVFdvi,8,3.0
08riK0hpW7dz7R2,NfjvCcZqpaVFdvi,8,5.0
8BRA5GWHMOOUcja,NfjvCcZqpaVFdvi,8,3.0
3X490WU68hXZPTs,NfjvCcZqpaVFdvi,8,4.0
9NgVcb4S5Mw7h0t,AYM8gfU4nQ24O29,28,5.0
Z7T91jTd4zW6aMg,UdUZzfe42ePrbkD,44,2.0
78Ptrn9p54BjITG,UdUZzfe42ePrbkD,44,1.0
cd6JtxeGuiPoSSy,LJIsSs60XCHmi5h,13,3.0
AsII5mGHYWJHfgc,LJIsSs60XCHmi5h,13,5.0
TQOAHiBwL076K5B,NzN43NFMECJUMOC,23,5.0
Cl0ik15TXjDhqgo,FnqSuYVI3eDxzxF,20,5.0
u0XxCg3ZAJTO6Te,FnqSuYVI3eDxzxF,20,4.0
gqcgObAWTI0KVia,FnqSuYVI3eDxzxF,20,5.0
R6WeIY190upOYtE,ngXiUECGi75qFHs,24,5.0
cblt3PLG20fgHrb,xvwt5FpAQAKTeNm,9,4.0
3laoHU10RA7CVb0,SOHkRc3E8C1zQ3v,6,3.0
qGFl2fzCs5hlYJk,G33Xpw0YNRO02vV,2,5.0
dCXqzmvcQPxRYQL,G33Xpw0YNRO02vV,2,5.0
MiNIOQfFcCNNYE0,KUHkh4cWktZSTXF,28,5.0
4ZtSRIhSgDDZajx,X2gRw92oQBCuDeO,13,4.0
InA1lF6K7cOwiQk,X2gRw92oQBCuDeO,13,5.0
jS8r6qiFiqi5HVW,X2gRw92oQBCuDeO,13,5.0
pjZg7BhIpGKBSVo,bij2TAy9Kz0TAge,12,5.0
dCXqzmvcQPxRYQL,bij2TAy9Kz0TAge,12,5.0
x68YmLOQz1QnnxP,bij2TAy9Kz0TAge,12,4.0
3cstBymIsi9SDQh,bij2TAy9Kz0TAge,12,4.0
j5K0oSznWal99iy,bij2TAy9Kz0TAge,12,5.0
UqpevFwTmTPhKlT,slKV50WgmXUYPI4,39,4.0
u0WZX2zUSYKrdEF,Rp87lDtG1FV3lv0,10,5.0
e9nieTvQMMqzdmp,qskSmhVftA4jeZQ,18,3.0
psBWCx50NnVx8rY,53FEvmPYnBQPF0T,7,5.0
LO1amj7OoYmLDRU,wu7SoKBYlb8mYqA,6,5.0
Dco7JGqXAqrR9XY,wu7SoKBYlb8mYqA,6,5.0
lACsNPyL0pJicA5,QI0hprhVmAIQnXE,19,5.0
579ykWxGYiBiXTB,5aTXeVCRGzNeZa2,24,3.0
mZfJylSkSyz5Y1Y,uwlerKK71QwCtKo,37,5.0
JICUgjs6tE3bCDA,b2bejhIS8demAHn,0,5.0
vvPf1aQvsWy1521,b2bejhIS8demAHn,0,5.0
jdfWMJGcUu3mcor,jbNvt6yQ7TuyqG9,13,5.0
EiAyFxSCOzZDVKl,jbNvt6yQ7TuyqG9,13,5.0
leMBq2Ue8GtPJxQ,7PJANXtpH2KY0mV,13,5.0
jS8r6qiFiqi5HVW,7PJANXtpH2KY0mV,13,5.0
x22rm0SrfiSLoYW,7PJANXtpH2KY0mV,13,5.0
bBTWk8vQY65Dno8,QI3lSGvA2LBTitq,10,5.0
Tq4DfsdlpckpWVP,W8ydZ3tYDO5zusr,0,4.0
bEVybUfjir1eGcM,mJ7kdWzJbZv5PqB,14,5.0
UZsvZIbpjQrDFeK,mJ7kdWzJbZv5PqB,14,5.0
Bgx3W1BEndKoHak,mJ7kdWzJbZv5PqB,14,3.0
5Bg2O1O2rmVwkUa,A7jrX8rcYFzNh6c,30,5.0
Yn2MWGCX7lMU6i8,b8ENBqLdt15D5yR,26,5.0
JQSiObiVDOx1bU9,p3dmAxy8BsQ8OtE,36,3.0
PyUiKhqv8yNaMPd,gQ0SC7nLnRz8hyq,43,4.0
2UQgrsDEapkAuZM,QZVBQ9XSJXEu3c8,28,5.0
K51yikt1fcv868p,qPGNPEzUnY5lyc2,2,5.0
M1qjhhrN0sdnJ39,FzK7AVQ9KoBzHFw,7,5.0
yRJ8anV4aU9L8B5,1iMPrJQvmYZEmHp,19,5.0
yS0psG1szbQKj6t,1iMPrJQvmYZEmHp,19,4.0
UVbl7ni5v2jkYwu,DCSfhEI0DAb82b0,46,4.0
uD2mPmANvp5iBN6,DCSfhEI0DAb82b0,46,5.0
i9FnZskpDljNBFN,DCSfhEI0DAb82b0,46,5.0
9BddCtE9TEDesnM,DCSfhEI0DAb82b0,46,5.0
YORG3UrFLQmJT3X,XFlLZjQsjMJy3T5,28,5.0
YfvBNyFX3izd3F1,yAtiA8BEZ148BaP,6,3.0
GWqrqTREJAsnt1P,yAtiA8BEZ148BaP,6,5.0
5gqCEUr0JI56jQD,wNY6Aa1bCIjBjKG,14,4.0
IirwNaWwePIuwhz,wNY6Aa1bCIjBjKG,14,1.0
A4cqEsfNyBKCyh3,wNY6Aa1bCIjBjKG,14,5.0
XnPW66KTKYqBUSC,a2Me66hKiEQNc0G,9,4.0
oi2ut5f6cvXqQXA,a2Me66hKiEQNc0G,9,5.0
IA2xTfFPHpPf0fr,a2Me66hKiEQNc0G,9,2.0
LGzCnzadHFgTsUx,BS8Vj8A3Kx9n2al,7,5.0
uWb5RUa389Vzfws,nB578MI13hxmXPL,25,5.0
e4gd6zWNOE4vXrM,nB578MI13hxmXPL,25,5.0
mwHSK7VKzBVJqJ1,nB578MI13hxmXPL,25,5.0
0fYRjYwqMKhSY3q,PEr5bu4OGTPg1wt,44,3.0
vj2Koyt2JwinsIy,PEr5bu4OGTPg1wt,44,5.0
XKy2GNNKNFzmFef,Gdc7kGJMetHQi5n,27,5.0
zbJV9gc0fUsYETu,uYDDelMoYPiPbJ1,17,4.0
p3aaoDQJHcJI8l0,uYDDelMoYPiPbJ1,17,5.0
p85bycKkGjFCrxh,puzFvR8Q128M7yo,4,5.0
ysC1o6cMDoc9suB,yVx1m7Hx3kfMtgT,44,2.0
T02mzP336W8iXo0,kFhzBEIgLLPrvjy,44,5.0
mUNZqhOzoGuNDXx,jMbm2Iyq5Ml83dJ,6,5.0
3vpexz226rVYd4W,W3SZf4Kz7JDTMhg,21,5.0
pvyRkZUn107KXYv,W3SZf4Kz7JDTMhg,21,5.0
uzyfPgKyg9pOB46,NF0psJIdNZSGpPS,8,5.0
N1sghJ6JZEzUIyS,NF0psJIdNZSGpPS,8,5.0
7nSTSiOGinLA4j1,w31vbkBqLd7u5yH,21,5.0
7blpLz9bvR9UQVv,w31vbkBqLd7u5yH,21,4.0
bf8l5HYIzwkFMNU,1Dx3pIjBc1Z6hGu,16,5.0
qZffTEkAAC5E47P,S9089UHmCyouYEx,26,5.0
bR2UqOpen6nzJP7,S9089UHmCyouYEx,26,5.0
3X490WU68hXZPTs,S9089UHmCyouYEx,26,3.0
FuYU3Q3xxC63NEm,S9089UHmCyouYEx,26,1.0
CAkUF34S2tQ3UMh,QR2dBWz7pLX09he,39,5.0
YfvBNyFX3izd3F1,LTv0N4WhxmUxSyC,6,5.0
ccYJOOljBVUuIOn,LTv0N4WhxmUxSyC,6,5.0
w9AqIuGhJLalfp2,Cio419HpxTwYrYs,26,5.0
14kmVCLuX5sq0Ms,Cio419HpxTwYrYs,26,4.0
qZffTEkAAC5E47P,Cio419HpxTwYrYs,26,5.0
5gqCEUr0JI56jQD,vOKr9YuPQyxBDq7,19,3.0
ijxmdfL7QXBV2g5,vOKr9YuPQyxBDq7,19,3.0
aMWHDNPijBNvHWb,C6le0HNulAgFHcF,36,5.0
O2o9Fdz5ZqF8fbQ,Zxl2oEJzyBz95FQ,26,5.0
qZffTEkAAC5E47P,Zxl2oEJzyBz95FQ,26,4.0
1wIXwpEW73avErT,Zxl2oEJzyBz95FQ,26,5.0
gxgAUUsnOCwWm9t,K1ToaX6a2YPUTAh,29,5.0
e7FiFopgiZuoKoI,5rQ7cBhdx2mrRJJ,44,5.0
Dco7JGqXAqrR9XY,afKwchscdlhpmtK,39,5.0
CAkUF34S2tQ3UMh,afKwchscdlhpmtK,39,5.0
1wIXwpEW73avErT,afKwchscdlhpmtK,39,4.0
O2o9Fdz5ZqF8fbQ,pTcw9AqghbtkLps,36,5.0
RFYcp43uRfJSpSc,oNiCX6vKORBLvpx,39,5.0
jtopmT5UX6Ne74u,oNiCX6vKORBLvpx,39,5.0
CAkUF34S2tQ3UMh,oNiCX6vKORBLvpx,39,3.0
X3NdhFVEBPdeyMv,6Z8kUUU23iUQTxf,36,1.0
Tut0fyDPB7IWjz9,mfCIXudXhx3IT7X,24,5.0
BIazp3lR5RTgbxr,mfCIXudXhx3IT7X,24,4.0
AzPOvpDoF4KMefL,eLdZCkRFVXZGO9l,3,5.0
MpTbjqOyjx9kUX5,DYpgojMZN5mtWvq,22,1.0
HOMyn3Q2dWA7cFm,uHuaikDpzo0MyNA,44,5.0
2VHgSbgPAdNFZUQ,59ki4cxsMsm3Ani,7,5.0
GfNPK8v3VgpjwRb,59ki4cxsMsm3Ani,7,5.0
b7Qnd5YBAKx4sbY,59ki4cxsMsm3Ani,7,3.0
zb14nqWd0Rjoud1,ygdcEPJ1LQefOQu,19,5.0
LeOzOLPxfBmB7cw,ygdcEPJ1LQefOQu,19,5.0
VrKAC48f6FwQl0y,Sz89MDHEACHbMlZ,1,3.0
zoeNZY8KiBelpaQ,5FpCmLZYhrsiGS6,26,5.0
KPb41it8KkNanzy,5FpCmLZYhrsiGS6,26,5.0
blswoHTld3XDblc,5FpCmLZYhrsiGS6,26,4.0
3HVngVpyCuSK8Ub,5FpCmLZYhrsiGS6,26,5.0
wg1SyUwLsv08wQf,5FpCmLZYhrsiGS6,26,5.0
Tut0fyDPB7IWjz9,3dJhIPxMgZ6J4Po,31,5.0
jHwrGATwSMYdBEL,3dJhIPxMgZ6J4Po,31,5.0
Ytrdm2kj1CKQ8ke,3dJhIPxMgZ6J4Po,31,2.0
7hEVHlA6gF6sutp,3dJhIPxMgZ6J4Po,31,5.0
U6uWLqzEqBWIE9T,3dJhIPxMgZ6J4Po,31,3.0
FYUK7WcYxxgxbBb,4rgqRHRoU0hoSy8,15,5.0
DeTxuGFrGdOhYdF,8ArzkWjInU6fLhc,44,4.0
COGr5plFal58PAt,J9PIVbGHMjYKjpY,6,5.0
pfrQdQal6h1cCqY,J9PIVbGHMjYKjpY,6,5.0
EE8K2MCXdnxSVmS,WEYwonakJk2AtER,25,5.0
mMzZvLKyK5v5zbK,WEYwonakJk2AtER,25,4.0
QPGNiKmDkM98Qsc,WEYwonakJk2AtER,25,5.0
WBIQycmxkUhF72y,BMPSrgckpaldyg7,15,5.0
0gZytp6zUCSJ68g,l7fkxYrlEfyHbp5,39,2.0
ahW6ZZlpbKZ9k4j,R7NA9GYf5oqQ4H3,41,5.0
jy8Jbys8uZxxpGE,rxZGBSJCenxaqju,9,4.0
d54JRjbopS7uTNn,rxZGBSJCenxaqju,9,2.0
HO9OXc8pSdgCCuK,rxZGBSJCenxaqju,9,3.0
Y3WU9zbSBSaawHO,rxZGBSJCenxaqju,9,3.0
h4ZxteKcqFCa762,rxZGBSJCenxaqju,9,3.0
8YrDrusCNxBZKwk,rxZGBSJCenxaqju,9,5.0
6dI3ssCIrf02pj7,rxZGBSJCenxaqju,9,5.0
AIxhfHmF6g7lrOp,rxZGBSJCenxaqju,9,3.0
fHnOZ9ep7kg44YK,rxZGBSJCenxaqju,9,4.0
rkH14sLcJPGQENV,9XvXDNoQ0c7NvkU,6,5.0
oDrmvJAr7z38etT,9XvXDNoQ0c7NvkU,6,1.0
zoeNZY8KiBelpaQ,LajzIYgbMCKRylr,8,5.0
chOqpUuZPA2ylGe,LajzIYgbMCKRylr,8,5.0
gDL9wFvGLGKG3IM,tGtbyVijfPyI5T0,20,4.0
LjV0iFoQhs2SAI9,sljv00E0W3NyExR,15,5.0
Tq4DfsdlpckpWVP,sljv00E0W3NyExR,15,5.0
hqkNABQ3KN2Bjet,sljv00E0W3NyExR,15,5.0
rTl3nGrvscNhok8,zQAFcNTpXUUOSlF,3,5.0
pbsCwfCDrLJ16jQ,zQAFcNTpXUUOSlF,3,5.0
2zVHZVc7CHkOh0P,frBlUOXdX7JogT5,10,5.0
NMN9pZ9HRHiOH6c,ILq9BTHhi1S472P,1,5.0
KwiUGZe62OnP0lY,6ghSba1AWNuPnYL,23,5.0
v0OXQzoQOo6aIYy,oSXA7rUeBHRZzll,29,3.5
VYGQny1jYrdhKnc,oSXA7rUeBHRZzll,29,5.0
7kzEvfy2TaMUyUy,oSXA7rUeBHRZzll,29,5.0
vYCa9yKo4TwVqbW,oSXA7rUeBHRZzll,29,3.0
uHCkBtILWUOaAW6,oSXA7rUeBHRZzll,29,5.0
JFzEDQzmqed5gcz,oSXA7rUeBHRZzll,29,5.0
93pG247rTDWfJa4,oSXA7rUeBHRZzll,29,5.0
gxgAUUsnOCwWm9t,oSXA7rUeBHRZzll,29,3.0
1tQRcKWchQ28VEE,oSXA7rUeBHRZzll,29,4.0
qRaBtRKQTPzVXH0,oSXA7rUeBHRZzll,29,5.0
qGFl2fzCs5hlYJk,oSXA7rUeBHRZzll,29,5.0
c71o4NBA4DEtkG6,oSXA7rUeBHRZzll,29,5.0
tgTDtuOJBSDPGXQ,oSXA7rUeBHRZzll,29,4.0
FVPdfgduE7Sc9rM,oSXA7rUeBHRZzll,29,5.0
MiNIOQfFcCNNYE0,oSXA7rUeBHRZzll,29,5.0
854jKRJpfdmE40Q,oSXA7rUeBHRZzll,29,5.0
J3At9JofVai70aA,oSXA7rUeBHRZzll,29,5.0
qhlk0mNAvW5ZP78,oSXA7rUeBHRZzll,29,5.0
s7TSuEeN2t03GUI,oSXA7rUeBHRZzll,29,5.0
1jQcghykuz71t3h,oSXA7rUeBHRZzll,29,5.0
sTPfGfs9umdUIWf,oSXA7rUeBHRZzll,29,5.0
Eorn8gwKuPZdYWX,oSXA7rUeBHRZzll,29,1.0
iT2Ek2p3uiQuPxN,oSXA7rUeBHRZzll,29,5.0
YORG3UrFLQmJT3X,oSXA7rUeBHRZzll,29,5.0
evsEUOe1YGUxe8d,oSXA7rUeBHRZzll,29,5.0
ANClDxIOhwbicXS,oSXA7rUeBHRZzll,29,5.0
pcb5lOhNN6taFqN,oSXA7rUeBHRZzll,29,5.0
OiKNQc1P9ZlI3pq,oSXA7rUeBHRZzll,29,5.0
SdcK6dKqF8vCYNs,oSXA7rUeBHRZzll,29,3.0
NU0ZnZqfgLilL4j,oSXA7rUeBHRZzll,29,5.0
bIVQbaupYs9XR4y,oSXA7rUeBHRZzll,29,5.0
27VbGnwTPo4Tkyv,HBdOjJtwsyhV08R,47,5.0
QKfjB8IsJ7qh2W8,HBdOjJtwsyhV08R,47,5.0
lSHc97zDMb6elZu,HBdOjJtwsyhV08R,47,4.0
JLAsfvm2msx1Upm,HBdOjJtwsyhV08R,47,4.0
6yJyJYZpLh2uVO6,HBdOjJtwsyhV08R,47,5.0
gIx7pwaiayd9R50,HBdOjJtwsyhV08R,47,5.0
FRmFDnCgdkySN75,HBdOjJtwsyhV08R,47,5.0
DcODDFK78a5gbkf,HBdOjJtwsyhV08R,47,5.0
YJ6HuLOb303LpdW,3JmGeAKz0uPANLs,11,5.0
G1aXzhFpaPcEWK6,3JmGeAKz0uPANLs,11,4.0
oi2ut5f6cvXqQXA,TxFEo46e8zUuSmC,44,5.0
BWmjMEpWaV80SP5,FqVhQc1FKLTO4fv,43,4.0
kJEN0yM5Lzl5Awj,FqVhQc1FKLTO4fv,43,5.0
b8vylO7vK1Qg0F9,FqVhQc1FKLTO4fv,43,5.0
7JZg9ARhdLaPOQM,FqVhQc1FKLTO4fv,43,4.0
oNOSjnQ8FNkNhtR,FqVhQc1FKLTO4fv,43,5.0
lql7YBzRGXKkumx,A8P3JPdXH3LULCc,13,5.0
kA6Z036wvli1jHW,uNyJnbqq8FGOyGz,12,5.0
orvs74jFIJpuIil,lNYQjTmUJBOue1L,5,5.0
s7XPN8a19ALhoPL,48rEqeJlJs20YHE,4,5.0
F6ZGosYzAJjKPer,48rEqeJlJs20YHE,4,4.0
2r7QtimcmSLv5Zl,obZbsAGIwn9q65T,12,5.0
GFZRaPTqJUK8dFp,dQR6thkkWPb1Xpo,0,3.0
izoZQHwDSIaecdA,dQR6thkkWPb1Xpo,0,5.0
aSwaGY19yFIXrzu,6MiTRGukyJpXuGF,40,5.0
eEmnTGsfiQixa4a,6MiTRGukyJpXuGF,40,4.0
rOXZGDhjXPuL62x,pJi4tINvydmXNJs,36,5.0
izf6V6WgPzD2zG9,SpVx3UrdckP1vZ0,28,5.0
cqZu38SHrFqMxPz,SpVx3UrdckP1vZ0,28,5.0
mrStsj0iifdzAOg,SpVx3UrdckP1vZ0,28,4.0
RShKSZcaAV9CsgW,SpVx3UrdckP1vZ0,28,5.0
7EVqB82HCospMpD,SpVx3UrdckP1vZ0,28,5.0
4e6LtE7zwkl9rP1,ggIO08xuh6nEq9p,28,5.0
YehuD30VL5pIcer,UU2LQKKMkd2tBeb,28,4.0
fHnOZ9ep7kg44YK,UU2LQKKMkd2tBeb,28,4.0
aCq2d3hr2zP6SSL,amewo6xiYKnOCVL,4,3.0
iAXleYQQ2EAj5yl,amewo6xiYKnOCVL,4,1.0
D6bVMlnNj5NI86C,amewo6xiYKnOCVL,4,3.0
iUpsUHIfELzNLVY,amewo6xiYKnOCVL,4,5.0
2lcPXMOkPL2PKHh,amewo6xiYKnOCVL,4,2.0
azAUpIa6ucOcFrT,amewo6xiYKnOCVL,4,4.0
UGZtxkGCRWd5y86,amewo6xiYKnOCVL,4,3.0
AIGcQrTf6SuAZ7f,amewo6xiYKnOCVL,4,2.0
IgWElnlXpwiyp0W,amewo6xiYKnOCVL,4,5.0
1ug2XKNFcNlh3RD,5gk5pTdJX2HI34s,16,4.0
JBvyt05gLIK4P3A,5gk5pTdJX2HI34s,16,5.0
fsXGSbFzK1bqxki,5gk5pTdJX2HI34s,16,5.0
c71o4NBA4DEtkG6,E1qvSDvB1tpkUaU,12,5.0
1yPkDKvX8K5NMK0,E1qvSDvB1tpkUaU,12,5.0
SJapFxLQpL0rPMn,gMDsvwusVT9MHtz,10,5.0
YyyFPrfs0oecwog,gMDsvwusVT9MHtz,10,5.0
rWQnROQfu3fpXYc,SPXFF9rWV8mpz7f,12,5.0
4Id448OSLzwkvm3,TSpDfn3z3h16vDe,26,5.0
v2JO06N24dUkETt,TSpDfn3z3h16vDe,26,4.0
ke6hYCKAFOpv9rr,nKTki231aUjZ4hp,41,5.0
kYk1JMU8nCljVam,UO4uePKKkYeTRFu,23,3.0
puOsAIdS4Q7gBT4,JUU4UTm4LakND35,27,4.0
jtopmT5UX6Ne74u,JUU4UTm4LakND35,27,5.0
jy8Jbys8uZxxpGE,IfHj7vhhXFR7kxw,9,4.0
oPUrqWQ0Lmuu3UP,inEntVgOIb7RJi2,3,4.0
jxmDSUAzAqKzswt,inEntVgOIb7RJi2,3,1.0
WkmGqtP5tVA4aJz,inEntVgOIb7RJi2,3,4.0
xQjNHCiUI7ok62a,inEntVgOIb7RJi2,3,5.0
K5CBIPjSC6AliVv,inEntVgOIb7RJi2,3,5.0
8hDxDTgvy3rlNxV,DRcFOAGzB25J5PS,21,5.0
chOqpUuZPA2ylGe,DRcFOAGzB25J5PS,21,5.0
UoaUVgjxCk9s2hC,DRcFOAGzB25J5PS,21,4.0
tgTDtuOJBSDPGXQ,DRcFOAGzB25J5PS,21,5.0
mRZjHDzOPK72OwN,DRcFOAGzB25J5PS,21,4.0
lqlAEu7aayOCFgR,DRcFOAGzB25J5PS,21,5.0
puOsAIdS4Q7gBT4,hY8Yh0HtmvFW3HJ,11,5.0
BfngCBsGLCfHV9I,bCc5wtrRzDqeSMo,10,4.0
J0xQe8iNOGp73Oo,gge0xu0ZdZNfcJd,16,3.0
maVd1pOd3mrlQew,hmIhmeI1aCSobjg,23,5.0
08riK0hpW7dz7R2,Iz7Cwhv0bS1rQVz,8,3.0
C5zhTAwipkg6PcG,IY8A2JF2YFHddKD,12,5.0
u0WZX2zUSYKrdEF,CS4YbTzkXfEBIDQ,10,3.0
08riK0hpW7dz7R2,uaDN6lpc6jECbUF,8,3.0
hSgJ3F4081qOUhX,J1fasok1LXCp88w,44,4.0
hSgJ3F4081qOUhX,xOwgsObQ1bm0zvc,44,4.0
hSgJ3F4081qOUhX,eCZeC5XmzbuDi4D,10,4.0
u0WZX2zUSYKrdEF,eCZeC5XmzbuDi4D,10,3.0
c71o4NBA4DEtkG6,ZcNv7pxhOi1yylD,12,5.0
hSgJ3F4081qOUhX,tQt36xTzsIvVPhI,18,4.0
FuYU3Q3xxC63NEm,tQt36xTzsIvVPhI,18,5.0
LkJ97vL6L3M4qX5,mOBbEh6m4ncszkw,9,4.0
mRZjHDzOPK72OwN,RkySkRNCArw9PwS,10,5.0
QgALalyVnZTJChP,RkySkRNCArw9PwS,10,4.0
nREkvhQVGHL2UZy,RkySkRNCArw9PwS,10,4.0
jy8Jbys8uZxxpGE,X0ku6SuKXVh7xHB,6,4.0
ccYJOOljBVUuIOn,X0ku6SuKXVh7xHB,6,5.0
oojXZBBJf3kKfJD,X0ku6SuKXVh7xHB,6,5.0
VMOjm9MRcP1HPgb,AFUkBHzd1d64LLz,13,5.0
FzUWQPfEqPDGFLB,TORLpxCxyd8FVQD,3,5.0
ZKZUHc9dQIikx4i,TORLpxCxyd8FVQD,3,5.0
kMeqMcO0JFylyi7,TORLpxCxyd8FVQD,3,3.0
VMOjm9MRcP1HPgb,rpX1UAMvvIDOMZl,13,5.0
GWqrqTREJAsnt1P,rpX1UAMvvIDOMZl,13,5.0
HDyWqw37gSspZmo,IebocrX5FS6P1jc,17,4.0
aAi1Js7064Ti5js,90S1GZUQ3pKZbMg,12,5.0
YhEzsMDWBm5RZvr,90S1GZUQ3pKZbMg,12,5.0
iAXleYQQ2EAj5yl,4OFfUdfZ5lV0tim,11,2.0
WddXGGPEBtxgcKc,4OFfUdfZ5lV0tim,11,5.0
7hEVHlA6gF6sutp,eH7Du1bry3TTcJ7,36,3.0
f9Zmt5E2cXWoEGU,nqRjDE7duM8OsRN,3,4.0
VMOjm9MRcP1HPgb,nqRjDE7duM8OsRN,3,5.0
Bgx3W1BEndKoHak,BcNZ0e4V68INGhw,0,4.0
EIqFJfjRMm1tD5s,Ay5GJpMQuJ4CkfN,0,5.0
pAOkeUj8fbMw10x,Ay5GJpMQuJ4CkfN,0,4.0
XKy2GNNKNFzmFef,w6RxxScJIi3aYRG,39,5.0
CAkUF34S2tQ3UMh,w6RxxScJIi3aYRG,39,4.0
d54JRjbopS7uTNn,06iMAKKxcqo2XFt,9,3.0
mRZjHDzOPK72OwN,tDmDric9Qo0C2S2,10,5.0
zoeNZY8KiBelpaQ,edQq6dyh1KW4rq9,8,5.0
XeIGB7ISWmda6Yv,M7HP5SouOCgaCcQ,7,4.0
RsSZACcOXTKrWKM,c83LYOJMRaKcWRt,28,5.0
SXjqI7axp89BpEK,NbhVVtTVSfXK2Pg,9,5.0
bRlQX6gUBz7IPuc,bsAGpVTorTz589F,11,5.0
6sS39ZQdptOUILN,bsAGpVTorTz589F,11,4.0
dFCOWh7nAMtNr3u,bsAGpVTorTz589F,11,3.0
J3vvKwMmG0ZtxED,gXvKa0rYfViPICf,11,5.0
xqJy0XPkfJuKlvN,gXvKa0rYfViPICf,11,4.0
bRlQX6gUBz7IPuc,gXvKa0rYfViPICf,11,4.0
BHfwy6TAjBhcXL9,gXvKa0rYfViPICf,11,5.0
drxs6PIPbgAPy8e,gXvKa0rYfViPICf,11,4.0
dmrgQsvYrO3MfBJ,dwZnvGMf56bT5CL,13,5.0
leMBq2Ue8GtPJxQ,eShBhDoiG1TgxK7,14,4.0
X2PUKyP61DK7SLI,eShBhDoiG1TgxK7,14,5.0
5b0sO9lIejcwyy7,IqjjWKToY1zqUcR,14,5.0
yZ4CG6wuqSZK7f5,IqjjWKToY1zqUcR,14,3.0
leMBq2Ue8GtPJxQ,IqjjWKToY1zqUcR,14,4.0
s7TSuEeN2t03GUI,IqjjWKToY1zqUcR,14,5.0
xFYZxZE9JWsCSQp,IqjjWKToY1zqUcR,14,5.0
drxs6PIPbgAPy8e,IqjjWKToY1zqUcR,14,5.0
dSRQkkLgpC5KEwO,9XlDl73Z0FM5z1q,0,3.0
CAkUF34S2tQ3UMh,pFFfKVAY5Ejs6zb,39,5.0
IpEIsXoSmPXiBBb,rlwBNnNAHIA4poL,44,4.0
